id,name,city,zipcode,address,phone,category,category_loc,category_food,price,rating,review_count,price_yelp,rating_yelp,review_count_yelp,price_trip,rating_trip,review_count_trip,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
92,Republique,Los Angeles,90036.0,624 S La Brea Ave,3103626115.0,breakfast & brunch,american,breakfast & brunch,2.0,4.25,3934,2.0,4.0,3537,2.5,4.5,397,800.0,1500.0,1730.0,2200.0,800.0,1500.0,1730.0,2200.0,800.0,1500.0,1730.0,2200.0,800.0,1500.0
93,Genwa,Los Angeles,90036.0,5115 Wilshire Blvd,3235490760.0,barbecue,korean,barbecue,2.0,4.5,2648,2.0,4.5,2490,2.5,4.5,158,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1200.0,2200.0,1200.0,2200.0
94,Animal,Los Angeles,90036.0,435 N Fairfax Ave,3237829225.0,breakfast & brunch,american,breakfast & brunch,3.0,4.25,3369,3.0,4.0,3110,4.0,4.5,259,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2300.0,1030.0,1430.0,1800.0,2300.0
95,Canter's Deli,Los Angeles,90036.0,419 N Fairfax Ave,3236512030.0,american,american,other,2.0,3.75,3726,2.0,3.5,3088,2.5,4.0,638,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
96,Bludsos,Los Angeles,90036.0,609 N La Brea Ave,3239312583.0,barbecue,american,barbecue,2.0,4.25,1561,2.0,4.0,1471,2.5,4.5,90,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0
97,Maggiano's - Farmers Market,Los Angeles,90036.0,189 The Grove Dr,3239659665.0,bars,italian,bars,2.0,4.0,1719,2.0,4.0,1498,2.5,4.0,221,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1100.0,2300.0,1030.0,2200.0
98,Marmalade Cafe - Farmers Market,Los Angeles,90036.0,6333 W 3rd St,3239540088.0,cafe,american,cafe,2.0,4.0,1623,2.0,4.0,1395,2.5,4.0,228,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2200.0,900.0,2200.0,900.0,2100.0
99,Pampas Grill,Los Angeles,90036.0,6333 W 3rd St,3239311928.0,barbecue,brazilian,barbecue,2.0,4.25,1273,2.0,4.0,1045,1.0,4.5,228,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2130.0,1030.0,2130.0,1030.0,2030.0
100,Umami Burger,Los Angeles,90036.0,189 The Grove Dr,3239548626.0,burger,american,burger,2.0,3.75,1255,2.0,3.5,1091,2.5,4.0,164,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1130.0,2400.0,1130.0,2300.0
101,Mendocino Farms,Los Angeles,90036.0,175 S Fairfax Ave,3239344261.0,american,american,other,2.0,4.5,1024,2.0,4.5,995,1.0,4.5,29,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
102,Andre's Italian Restaurant,Los Angeles,90036.0,6332 W 3rd St,3239351246.0,pizza,italian,pizza,1.0,4.25,1028,1.0,4.0,993,1.0,4.5,35,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0
103,Wood Ranch BBQ & Grill,Los Angeles,90036.0,189 The Grove Dr,3239376800.0,barbecue,american,barbecue,2.0,3.75,1075,2.0,3.5,825,2.5,4.0,250,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
104,Loteria Grill,Los Angeles,90036.0,6333 W 3rd St,3239302211.0,mexican,mexican,other,2.0,3.75,816,2.0,3.5,683,2.5,4.0,133,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2200.0,900.0,2200.0,900.0,2000.0
105,Angelini Osteria,Los Angeles,90036.0,7313 Beverly Blvd,3232970070.0,italian,italian,other,3.0,4.5,1888,3.0,4.5,1513,2.5,4.5,375,1200.0,1430.0,1730.0,2230.0,1200.0,1430.0,1730.0,2230.0,1200.0,1430.0,1730.0,2230.0,1200.0,1430.0
106,The Golden State,Los Angeles,90036.0,426 N Fairfax Ave,3237828331.0,burger,american,burger,2.0,4.25,1432,2.0,4.0,1374,2.5,4.5,58,1200.0,2100.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2100.0
107,El Coyote,Los Angeles,90036.0,7312 Beverly Blvd,3239392255.0,mexican,mexican,other,2.0,3.75,1634,2.0,3.5,1383,2.5,4.0,251,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
108,Yuko Kitchen,Los Angeles,90036.0,5484 Wilshire Blvd,3239334020.0,japanese,japanese,other,2.0,4.25,1313,2.0,4.5,1284,1.0,4.0,29,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0
109,Masa of Echo Park,Los Angeles,90026.0,1800 W Sunset Blvd,2139891558.0,pizza,italian,pizza,2.0,4.25,3641,2.0,4.0,3519,2.5,4.5,122,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
110,Silver Lake Ramen,Los Angeles,90026.0,2927 W Sunset Blvd,3236608100.0,sushi,japanese,sushi,2.0,4.25,2518,2.0,4.0,2459,1.0,4.5,59,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,145.0,1130.0,145.0,1130.0,2300.0
111,Mohawk Bend,Los Angeles,90026.0,2141 W Sunset Blvd,2134832337.0,american,american,other,2.0,4.25,2134,2.0,4.0,2006,2.5,4.5,128,1130.0,2330.0,1130.0,2330.0,1130.0,2330.0,1130.0,2330.0,1130.0,130.0,930.0,130.0,930.0,2330.0
112,Guisados,Los Angeles,90026.0,1261 W Sunset Blvd,2132507600.0,mexican,mexican,other,1.0,4.5,1847,1.0,4.5,1741,1.0,4.5,106,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2300.0,1030.0,2300.0,900.0,1700.0
113,Sage Organic Vegan,Los Angeles,90026.0,1700 Sunset Blvd,2139891718.0,american,american,other,2.0,4.25,1772,2.0,4.0,1672,2.5,4.5,100,800.0,2400.0,800.0,2400.0,800.0,2400.0,800.0,2400.0,800.0,100.0,800.0,100.0,800.0,2400.0
114,The Park's Finest,Los Angeles,90026.0,1267 W Temple St,2134812800.0,barbecue,other,barbecue,2.0,4.0,1567,2.0,4.0,1517,2.5,4.0,50,1700.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
115,Pine & Crane,Los Angeles,90026.0,1521 Griffith Park Blvd,3236681128.0,chinese,chinese,other,2.0,4.5,1683,2.0,4.5,1617,2.5,4.5,66,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,2400.0,2200.0
116,Cliff's Edge,Los Angeles,90026.0,3626 W Sunset Blvd,3236666116.0,breakfast & brunch,american,breakfast & brunch,3.0,3.75,1506,3.0,3.5,1376,2.5,4.0,130,1800.0,2400.0,1800.0,2400.0,1800.0,2400.0,1800.0,2400.0,1800.0,200.0,1100.0,1500.0,1800.0,200.0
117,Pho Cafe,Los Angeles,90026.0,2841 W Sunset Blvd,2134130888.0,vietnamese,vietnamese,other,1.0,3.75,1311,1.0,3.5,1269,1.0,4.0,42,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0
118,flore vegan cuisine,Los Angeles,90026.0,3818 W Sunset Blvd,3239530611.0,mexican,mexican,other,2.0,4.25,1044,2.0,4.0,1025,,4.5,19,1100.0,1600.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1000.0,2200.0,1000.0,2200.0
119,Brite Spot,Los Angeles,90026.0,1918 W Sunset Blvd,2134849800.0,cafe,american,cafe,2.0,3.25,1045,2.0,3.0,995,1.0,3.5,50,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0
120,Local,Los Angeles,90026.0,2943 W Sunset Blvd,3236624740.0,breakfast & brunch,american,breakfast & brunch,2.0,4.0,773,2.0,4.0,758,2.5,4.0,15,900.0,1500.0,900.0,1500.0,900.0,1500.0,900.0,1500.0,900.0,1500.0,900.0,1500.0,900.0,1500.0
121,Forage,Los Angeles,90026.0,3823 W Sunset Blvd,3236636885.0,american,american,other,2.0,4.25,761,2.0,4.0,744,2.5,4.5,17,1130.0,1500.0,1730.0,2130.0,1130.0,1500.0,1730.0,2130.0,1130.0,1500.0,1730.0,2130.0,1130.0,1500.0
122,Millie's,Los Angeles,90026.0,3524 W Sunset Blvd,3236640404.0,cafe,american,cafe,2.0,4.0,833,2.0,4.0,766,2.5,4.0,67,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0
123,Taix French Country Cuisine,Los Angeles,90026.0,1911 W Sunset Blvd,2134841265.0,other,french,other,2.0,4.25,821,2.0,4.0,708,2.5,4.5,113,1130.0,2200.0,1130.0,2200.0,1130.0,100.0,1130.0,100.0,1130.0,100.0,1200.0,100.0,1200.0,2200.0
124,Diablo Taco,Los Angeles,90026.0,3129 W Sunset Blvd,3236664666.0,bars,american,bars,2.0,3.75,711,2.0,3.5,697,2.5,4.0,14,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1100.0,2300.0,930.0,2200.0
125,The Park,Los Angeles,90026.0,1400 Sunset Blvd,2134829209.0,american,american,other,2.0,4.25,706,2.0,4.0,680,2.5,4.5,26,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1000.0,1400.0,1730.0,2200.0
126,Elf Cafe,Los Angeles,90026.0,2135 W Sunset Blvd,2134846829.0,mediterranean,mediterranean,other,2.0,4.5,701,2.0,4.5,661,2.5,4.5,40,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0
127,Gobi Mongolian BBQ,Los Angeles,90026.0,2827 W Sunset Blvd,2139890711.0,barbecue,other,barbecue,2.0,4.25,626,2.0,4.0,603,2.5,4.5,23,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2200.0,1130.0,2200.0,1130.0,2130.0
128,Tatsu Ramen,Los Angeles,90046.0,7111 Melrose Ave,3237471388.0,japanese,japanese,ramen,2.0,4.25,2465,2.0,4.0,2427,1.0,4.5,38,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,200.0
129,Blujam Cafe,Los Angeles,90046.0,7371 Melrose Ave,3239519191.0,cafe,american,cafe,2.0,4.25,4368,2.0,4.0,4140,2.5,4.5,228,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1600.0,800.0,1600.0
130,Lala's,Los Angeles,90046.0,7229 Melrose Ave,3239346838.0,seafood,other,seafood,2.0,4.0,1906,2.0,4.0,1720,2.5,4.0,186,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2400.0,1100.0,2400.0,1100.0,2300.0
131,The Griddle Cafe,Los Angeles,90046.0,7916 W Sunset Blvd,3238740377.0,cafe,american,cafe,2.0,4.25,6404,2.0,4.0,5028,2.5,4.5,1376,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,800.0,1600.0,800.0,1600.0
132,Bossa Nova,Los Angeles,90046.0,7181 W Sunset Blvd,3234367999.0,pizza,italian,pizza,2.0,4.0,3105,2.0,3.5,2686,2.5,4.5,419,1100.0,330.0,1100.0,330.0,1100.0,330.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,330.0
133,El Compadre,Los Angeles,90046.0,7408 W Sunset Blvd,3238747924.0,mexican,mexican,other,2.0,4.0,1633,2.0,3.5,1387,2.5,4.5,246,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
134,The Village Idiot,Los Angeles,90046.0,7383 Melrose Ave,3236553331.0,american,american,other,2.0,3.75,1235,2.0,3.5,1135,2.5,4.0,100,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1000.0,200.0,1000.0,200.0
135,Toi on Sunset,Los Angeles,90046.0,7505 1/2 W Sunset Blvd,3238748062.0,thai,thai,other,2.0,3.75,1187,2.0,3.5,1062,2.5,4.0,125,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0
136,Chibiscus Asian Cafe and restaurant,Los Angeles,90046.0,7361 W Sunset Blvd,3239779877.0,japanese,japanese,ramen,2.0,4.5,972,2.0,4.5,956,2.5,4.5,16,1130.0,1600.0,1700.0,2230.0,1130.0,1600.0,1700.0,2230.0,1130.0,1600.0,1700.0,2230.0,1130.0,1600.0
137,Jones,West Hollywood,90046.0,7205 Santa Monica Blvd,3238501726.0,bars,american,bars,2.0,4.0,986,2.0,4.0,923,2.5,4.0,63,1200.0,200.0,1200.0,200.0,1200.0,200.0,1200.0,200.0,1200.0,200.0,1900.0,200.0,1900.0,200.0
138,Red O Restaurant,Los Angeles,90046.0,8155 Melrose Ave,3236555009.0,seafood,mexican,seafood,3.0,3.75,1667,3.0,3.5,1444,2.5,4.0,223,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2300.0,1700.0,2300.0,1700.0,2200.0
139,Crossroads,Los Angeles,90046.0,8284 Melrose Ave,3237829245.0,american,american,other,3.0,4.25,1515,3.0,4.0,1285,4.0,4.5,230,1100.0,1430.0,1700.0,2300.0,1100.0,1430.0,1700.0,2300.0,1100.0,1430.0,1700.0,2300.0,1100.0,1430.0
140,Connie & Ted's,West Hollywood,90046.0,8171 Santa Monica Blvd,3238482722.0,seafood,american,seafood,3.0,4.0,1923,3.0,4.0,1607,2.5,4.0,316,1600.0,2200.0,1600.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1000.0,2300.0,1000.0,2200.0
141,Laurel Hardware,West Hollywood,90046.0,7984 Santa Monica Blvd,3236566070.0,bars,american,bars,2.0,4.0,1266,2.0,3.5,1090,2.5,4.5,176,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1500.0,200.0,1100.0,200.0
142,Hamburger Mary's,West Hollywood,90046.0,8288 Santa Monica Blvd,3236543800.0,burger,american,burger,2.0,3.25,1056,2.0,3.0,945,2.5,3.5,111,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,200.0,1100.0,200.0,1000.0,100.0
143,Yard House,Los Angeles,90015.0,800 W Olympic Blvd,2137459273.0,bars,american,bars,2.0,3.75,2686,2.0,3.5,2120,2.5,4.0,566,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,130.0,1100.0,130.0,1100.0,2400.0
144,Faith and Flower,Los Angeles,90015.0,705 W 9th St,2132390642.0,american,american,other,3.0,4.0,2019,3.0,4.0,1848,4.0,4.0,171,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0
145,Tom's Urban - At L.A. Live,Los Angeles,90015.0,1011 S Figueroa St,2137468667.0,american,american,other,2.0,3.25,2009,2.0,3.0,1778,2.5,3.5,231,1100.0,30.0,1100.0,30.0,1100.0,30.0,1100.0,30.0,1100.0,200.0,1100.0,200.0,1100.0,2400.0
146,WoodSpoon,Los Angeles,90015.0,107 W 9th St,2136291765.0,other,brazilian,other,2.0,4.25,1360,2.0,4.0,1313,2.5,4.5,47,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0
147,Fleming's Prime Steakhouse & Wine Bar,Los Angeles,90015.0,800 W Olympic Blvd,2137459911.0,steakhouse,american,steakhouse,3.0,4.0,1613,3.0,4.0,1354,4.0,4.0,259,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1700.0,2300.0,1700.0,2200.0
148,Yojie Japanese Fondue and Sake Bar,Los Angeles,90015.0,501 W Olympic Blvd,2139888808.0,japanese,japanese,other,2.0,4.25,1281,2.0,4.0,1264,2.5,4.5,17,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1130.0,1430.0,1700.0,2300.0,1130.0,2300.0
149,Birdies,Los Angeles,90015.0,314 W Olympic Blvd,2135365720.0,other,other,other,2.0,4.25,1081,2.0,4.0,1067,1.0,4.5,14,700.0,2130.0,700.0,2130.0,700.0,2130.0,700.0,2130.0,700.0,2400.0,2400.0,2400.0,2400.0,2000.0
150,The Stocking Frame,Los Angeles,90015.0,911 S Hill St,2134880373.0,american,american,other,2.0,4.0,971,2.0,4.0,940,2.5,4.0,31,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,30.0,1100.0,30.0,1100.0,2100.0
151,Arashi Sushi,Los Angeles,90015.0,1111 S Hope St,2137491900.0,sushi,japanese,sushi,2.0,4.0,654,2.0,4.0,614,2.5,4.0,40,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0
152,Broken Spanish,Los Angeles,90015.0,1050 S Flower St,2137491460.0,mexican,mexican,other,3.0,4.25,732,3.0,4.0,640,2.5,4.5,92,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2300.0,1730.0,2300.0,1730.0,2200.0
153,El Cholo,Los Angeles,90015.0,1037 S Flower St,2137467750.0,mexican,mexican,other,2.0,3.75,678,2.0,3.5,593,2.5,4.0,85,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2100.0
154,The Palm Los Angeles,Los Angeles,90015.0,1100 S Flower St,2137634600.0,seafood,american,seafood,3.0,4.0,773,3.0,3.5,572,4.0,4.5,201,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1700.0,2300.0,1700.0,2130.0
155,BottleRock,Los Angeles,90015.0,1050 S Flower St,2137471100.0,american,american,other,2.0,3.75,412,2.0,3.5,391,2.5,4.0,21,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1600.0,2300.0
156,King Taco,Los Angeles,90015.0,645 E Washington Blvd,2137479915.0,mexican,mexican,other,1.0,4.0,411,1.0,3.5,396,1.0,4.5,15,830.0,2400.0,830.0,2400.0,830.0,2400.0,830.0,2400.0,830.0,300.0,830.0,300.0,830.0,2400.0
157,El Compadre,Los Angeles,90015.0,1248 S Figueroa St,2137490025.0,mexican,mexican,other,2.0,3.75,380,2.0,3.5,348,2.5,4.0,32,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,200.0,1100.0,200.0,1100.0,2400.0
158,Tacos Mexico,Los Angeles,90015.0,913 S Broadway,2136272399.0,mexican,mexican,other,1.0,4.0,257,1.0,4.0,244,1.0,4.0,13,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
159,Shekarchi,Los Angeles,90015.0,914 S Hill St,2138928535.0,other,other,other,2.0,4.25,291,2.0,4.0,281,2.5,4.5,10,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,,
160,Barcito,Los Angeles,90015.0,403 W 12th St,2134151821.0,other,other,other,2.0,4.25,248,2.0,4.0,235,2.5,4.5,13,700.0,2400.0,700.0,2400.0,700.0,2400.0,700.0,2400.0,700.0,100.0,1700.0,100.0,,
161,New Moon,Los Angeles,90015.0,102 W 9th St,2136240186.0,chinese,chinese,other,2.0,4.5,238,2.0,4.0,230,2.5,5.0,8,1100.0,1700.0,1100.0,1700.0,1100.0,1700.0,1100.0,1700.0,1100.0,2100.0,1130.0,1530.0,730.0,2030.0
162,Best Girl,Los Angeles,90015.0,927 S Broadway,2132359660.0,american,american,other,2.0,3.75,44,2.0,3.0,36,,4.5,8,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0
163,"Cole's, Originators of the French Dip Sandwich",Los Angeles,90014.0,118 E 6th St,2136224090.0,bars,american,bars,2.0,3.75,2113,2.0,3.5,1981,2.5,4.0,132,1200.0,2400.0,1200.0,2400.0,1200.0,2400.0,1200.0,200.0,1200.0,200.0,1100.0,200.0,1100.0,2400.0
164,LA Cafe,Los Angeles,90014.0,639 S Spring St,2136123000.0,cafe,american,cafe,2.0,4.25,1618,2.0,4.0,1569,1.0,4.5,49,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
165,Poppy & Rose,Los Angeles,90014.0,765 Wall St,2139957799.0,cafe,american,cafe,2.0,4.25,1467,2.0,4.0,1439,2.5,4.5,28,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,800.0,1500.0
166,Colori Kitchen,Los Angeles,90014.0,429 W 8th St,2136225950.0,italian,italian,other,2.0,4.25,1487,2.0,4.0,1401,2.5,4.5,86,1130.0,1430.0,1130.0,1430.0,1800.0,2100.0,1130.0,1430.0,1800.0,2100.0,1130.0,1430.0,1800.0,2100.0
167,Umami Burger & Umamicatessen Los Angeles,Los Angeles,90014.0,852 S Broadway,2134138626.0,burger,american,burger,2.0,3.75,1188,2.0,3.5,1092,2.5,4.0,96,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1130.0,2400.0,1130.0,2300.0
168,Preux & Proper,Los Angeles,90014.0,840 S Spring St,2138960090.0,bars,american,bars,2.0,4.0,906,2.0,4.0,873,2.5,4.0,33,1600.0,2200.0,1600.0,2200.0,1600.0,2200.0,1600.0,2200.0,1600.0,2300.0,1600.0,2300.0,1200.0,2100.0
169,Peking Tavern,Los Angeles,90014.0,806 S Spring St,2139888308.0,chinese,chinese,other,2.0,4.25,633,2.0,4.0,612,2.5,4.5,21,1800.0,2300.0,1800.0,2300.0,1200.0,1500.0,1700.0,2330.0,1200.0,1500.0,1700.0,2330.0,1200.0,1500.0
170,Bronzed Aussie,Los Angeles,90014.0,714A S Los Angeles St,2132430770.0,other,other,other,1.0,4.75,601,1.0,4.5,582,1.0,5.0,19,1000.0,1600.0,1000.0,1600.0,1000.0,1600.0,1000.0,1600.0,1000.0,1800.0,1000.0,1700.0,1000.0,1500.0
171,Water Grill,Los Angeles,90071.0,544 S Grand Ave,2138910900.0,seafood,american,seafood,3.0,4.25,2468,3.0,4.0,1731,4.0,4.5,737,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1100.0,2300.0,1100.0,2200.0
172,Drago Centro,Los Angeles,90071.0,525 S Flower St,2132288998.0,italian,italian,other,3.0,4.0,1657,3.0,4.0,1406,4.0,4.0,251,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0
173,Mendocino farms,Los Angeles,90071.0,300 S Grand Ave,2136201114.0,fast food,american,fast food,2.0,4.5,635,2.0,4.5,559,2.5,4.5,76,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,,
174,Nick & Stef's Steakhouse,Los Angeles,90071.0,330 S Hope St,2136800330.0,steakhouse,american,steakhouse,3.0,4.0,553,3.0,4.0,388,4.0,4.0,165,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1700.0,2130.0,1630.0,2030.0
175,Saffron,Los Angeles,90071.0,300 S Grand Ave,2136870555.0,asian other,indian,other,1.0,4.0,61,1.0,4.0,51,1.0,4.0,10,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,,
176,Corner Bakery Cafe,Los Angeles,90071.0,300 S Grand Ave,2139214450.0,breakfast & brunch,other,breakfast & brunch,1.0,3.75,57,1.0,3.5,45,1.0,4.0,12,700.0,1700.0,700.0,1700.0,700.0,1700.0,700.0,1700.0,700.0,1700.0,800.0,1400.0,,
177,Jacks N Joe,Los Angeles,90007.0,2498 S Figueroa St,2137484565.0,breakfast & brunch,american,breakfast & brunch,2.0,4.25,1799,2.0,4.0,1712,2.5,4.5,87,700.0,1330.0,700.0,1330.0,700.0,1330.0,700.0,1330.0,700.0,1330.0,800.0,1330.0,800.0,1330.0
178,Revolutionario Tacos,Los Angeles,90007.0,1436 W Jefferson Blvd,4242233526.0,mexican,mexican,other,1.0,4.75,422,1.0,4.5,416,,5.0,6,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,,,,
179,Chichen Itza,Los Angeles,90007.0,3655 S Grand Ave,2137411075.0,mexican,mexican,other,2.0,4.5,1059,2.0,4.5,1002,1.0,4.5,57,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0
180,Pizza Studio,Los Angeles,90007.0,3584 S Figueroa St,2137636124.0,pizza,italian,pizza,1.0,4.25,497,1.0,4.0,462,1.0,4.5,35,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
181,El Huero,Los Angeles,90007.0,3000 S Figueroa St,2137470012.0,fast food,mexican,fast food,1.0,4.5,490,1.0,4.0,482,,5.0,8,,,,,,,,,,,,,,
182,Trio House,Los Angeles,90007.0,3031 S Figueroa St,2137410101.0,thai,thai,other,2.0,3.5,406,2.0,3.0,384,2.5,4.0,22,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
184,Chick-fil-A,Los Angeles,90007.0,3758 S Figueroa St,2137478721.0,fast food,american,fast food,1.0,4.25,344,1.0,4.0,326,1.0,4.5,18,630.0,2300.0,630.0,2300.0,630.0,2300.0,630.0,2300.0,630.0,2300.0,630.0,2300.0,800.0,2300.0
185,Chipotle Mexican Grill,Los Angeles,90007.0,3748 S Figueroa St,2137659068.0,fast food,mexican,fast food,1.0,3.75,324,1.0,3.0,292,1.0,4.5,32,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0
