id,name,city,zipcode,address,phone,category,category_loc,category_food,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
107,El Coyote,Los Angeles,90036.0,7312 Beverly Blvd,3239392255.0,mexican,mexican,other,2.25,3.75,1634,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
108,Yuko Kitchen,Los Angeles,90036.0,5484 Wilshire Blvd,3239334020.0,japanese,japanese,other,1.5,4.25,1313,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0
109,Masa of Echo Park,Los Angeles,90026.0,1800 W Sunset Blvd,2139891558.0,pizza,italian,pizza,2.25,4.25,3641,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
110,Silver Lake Ramen,Los Angeles,90026.0,2927 W Sunset Blvd,3236608100.0,sushi,japanese,sushi,1.5,4.25,2518,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,145.0,1130.0,145.0,1130.0,2300.0
111,Mohawk Bend,Los Angeles,90026.0,2141 W Sunset Blvd,2134832337.0,american,american,other,2.25,4.25,2134,1130.0,2330.0,1130.0,2330.0,1130.0,2330.0,1130.0,2330.0,1130.0,130.0,930.0,130.0,930.0,2330.0
112,Guisados,Los Angeles,90026.0,1261 W Sunset Blvd,2132507600.0,mexican,mexican,other,1.0,4.5,1847,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2300.0,1030.0,2300.0,900.0,1700.0
113,Sage Organic Vegan,Los Angeles,90026.0,1700 Sunset Blvd,2139891718.0,american,american,other,2.25,4.25,1772,800.0,2400.0,800.0,2400.0,800.0,2400.0,800.0,2400.0,800.0,100.0,800.0,100.0,800.0,2400.0
114,The Park's Finest,Los Angeles,90026.0,1267 W Temple St,2134812800.0,barbecue,other,barbecue,2.25,4.0,1567,1700.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
115,Pine & Crane,Los Angeles,90026.0,1521 Griffith Park Blvd,3236681128.0,chinese,chinese,other,2.25,4.5,1683,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,2400.0,2200.0
116,Cliff's Edge,Los Angeles,90026.0,3626 W Sunset Blvd,3236666116.0,breakfast & brunch,american,breakfast & brunch,2.75,3.75,1506,1800.0,2400.0,1800.0,2400.0,1800.0,2400.0,1800.0,2400.0,1800.0,200.0,1100.0,1500.0,1800.0,200.0
117,Pho Cafe,Los Angeles,90026.0,2841 W Sunset Blvd,2134130888.0,vietnamese,vietnamese,other,1.0,3.75,1311,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0
118,flore vegan cuisine,Los Angeles,90026.0,3818 W Sunset Blvd,3239530611.0,mexican,mexican,other,2.0,4.25,1044,1100.0,1600.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1000.0,2200.0,1000.0,2200.0
119,Brite Spot,Los Angeles,90026.0,1918 W Sunset Blvd,2134849800.0,cafe,american,cafe,1.5,3.25,1045,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0
120,Local,Los Angeles,90026.0,2943 W Sunset Blvd,3236624740.0,breakfast & brunch,american,breakfast & brunch,2.25,4.0,773,900.0,1500.0,900.0,1500.0,900.0,1500.0,900.0,1500.0,900.0,1500.0,900.0,1500.0,900.0,1500.0
121,Forage,Los Angeles,90026.0,3823 W Sunset Blvd,3236636885.0,american,american,other,2.25,4.25,761,1130.0,1500.0,1730.0,2130.0,1130.0,1500.0,1730.0,2130.0,1130.0,1500.0,1730.0,2130.0,1130.0,1500.0
122,Millie's,Los Angeles,90026.0,3524 W Sunset Blvd,3236640404.0,cafe,american,cafe,2.25,4.0,833,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0
123,Taix French Country Cuisine,Los Angeles,90026.0,1911 W Sunset Blvd,2134841265.0,other,french,other,2.25,4.25,821,1130.0,2200.0,1130.0,2200.0,1130.0,100.0,1130.0,100.0,1130.0,100.0,1200.0,100.0,1200.0,2200.0
124,Diablo Taco,Los Angeles,90026.0,3129 W Sunset Blvd,3236664666.0,bars,american,bars,2.25,3.75,711,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1100.0,2300.0,930.0,2200.0
125,The Park,Los Angeles,90026.0,1400 Sunset Blvd,2134829209.0,american,american,other,2.25,4.25,706,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1000.0,1400.0,1730.0,2200.0
126,Elf Cafe,Los Angeles,90026.0,2135 W Sunset Blvd,2134846829.0,mediterranean,mediterranean,other,2.25,4.5,701,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0
127,Gobi Mongolian BBQ,Los Angeles,90026.0,2827 W Sunset Blvd,2139890711.0,barbecue,other,barbecue,2.25,4.25,626,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2200.0,1130.0,2200.0,1130.0,2130.0
128,Tatsu Ramen,Los Angeles,90046.0,7111 Melrose Ave,3237471388.0,japanese,japanese,ramen,1.5,4.25,2465,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,200.0
129,Blujam Cafe,Los Angeles,90046.0,7371 Melrose Ave,3239519191.0,cafe,american,cafe,2.25,4.25,4368,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1600.0,800.0,1600.0
130,Lala's,Los Angeles,90046.0,7229 Melrose Ave,3239346838.0,seafood,other,seafood,2.25,4.0,1906,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2400.0,1100.0,2400.0,1100.0,2300.0
131,The Griddle Cafe,Los Angeles,90046.0,7916 W Sunset Blvd,3238740377.0,cafe,american,cafe,2.25,4.25,6404,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,800.0,1600.0,800.0,1600.0
132,Bossa Nova,Los Angeles,90046.0,7181 W Sunset Blvd,3234367999.0,pizza,italian,pizza,2.25,4.0,3105,1100.0,330.0,1100.0,330.0,1100.0,330.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,330.0
133,El Compadre,Los Angeles,90046.0,7408 W Sunset Blvd,3238747924.0,mexican,mexican,other,2.25,4.0,1633,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
134,The Village Idiot,Los Angeles,90046.0,7383 Melrose Ave,3236553331.0,american,american,other,2.25,3.75,1235,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1000.0,200.0,1000.0,200.0
135,Toi on Sunset,Los Angeles,90046.0,7505 1/2 W Sunset Blvd,3238748062.0,thai,thai,other,2.25,3.75,1187,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0
136,Chibiscus Asian Cafe and restaurant,Los Angeles,90046.0,7361 W Sunset Blvd,3239779877.0,japanese,japanese,ramen,2.25,4.5,972,1130.0,1600.0,1700.0,2230.0,1130.0,1600.0,1700.0,2230.0,1130.0,1600.0,1700.0,2230.0,1130.0,1600.0
137,Jones,West Hollywood,90046.0,7205 Santa Monica Blvd,3238501726.0,bars,american,bars,2.25,4.0,986,1200.0,200.0,1200.0,200.0,1200.0,200.0,1200.0,200.0,1200.0,200.0,1900.0,200.0,1900.0,200.0
138,Red O Restaurant,Los Angeles,90046.0,8155 Melrose Ave,3236555009.0,seafood,mexican,seafood,2.75,3.75,1667,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2300.0,1700.0,2300.0,1700.0,2200.0
139,Crossroads,Los Angeles,90046.0,8284 Melrose Ave,3237829245.0,american,american,other,3.5,4.25,1515,1100.0,1430.0,1700.0,2300.0,1100.0,1430.0,1700.0,2300.0,1100.0,1430.0,1700.0,2300.0,1100.0,1430.0
140,Connie & Ted's,West Hollywood,90046.0,8171 Santa Monica Blvd,3238482722.0,seafood,american,seafood,2.75,4.0,1923,1600.0,2200.0,1600.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1000.0,2300.0,1000.0,2200.0
141,Laurel Hardware,West Hollywood,90046.0,7984 Santa Monica Blvd,3236566070.0,bars,american,bars,2.25,4.0,1266,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1500.0,200.0,1100.0,200.0
142,Hamburger Mary's,West Hollywood,90046.0,8288 Santa Monica Blvd,3236543800.0,burger,american,burger,2.25,3.25,1056,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,200.0,1100.0,200.0,1000.0,100.0
143,Yard House,Los Angeles,90015.0,800 W Olympic Blvd,2137459273.0,bars,american,bars,2.25,3.75,2686,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,130.0,1100.0,130.0,1100.0,2400.0
144,Faith and Flower,Los Angeles,90015.0,705 W 9th St,2132390642.0,american,american,other,3.5,4.0,2019,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0
145,Tom's Urban - At L.A. Live,Los Angeles,90015.0,1011 S Figueroa St,2137468667.0,american,american,other,2.25,3.25,2009,1100.0,30.0,1100.0,30.0,1100.0,30.0,1100.0,30.0,1100.0,200.0,1100.0,200.0,1100.0,2400.0
146,WoodSpoon,Los Angeles,90015.0,107 W 9th St,2136291765.0,other,brazilian,other,2.25,4.25,1360,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0
147,Fleming's Prime Steakhouse & Wine Bar,Los Angeles,90015.0,800 W Olympic Blvd,2137459911.0,steakhouse,american,steakhouse,3.5,4.0,1613,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1700.0,2300.0,1700.0,2200.0
148,Yojie Japanese Fondue and Sake Bar,Los Angeles,90015.0,501 W Olympic Blvd,2139888808.0,japanese,japanese,other,2.25,4.25,1281,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1130.0,1430.0,1700.0,2300.0,1130.0,2300.0
149,Birdies,Los Angeles,90015.0,314 W Olympic Blvd,2135365720.0,other,other,other,1.5,4.25,1081,700.0,2130.0,700.0,2130.0,700.0,2130.0,700.0,2130.0,700.0,2400.0,2400.0,2400.0,2400.0,2000.0
150,The Stocking Frame,Los Angeles,90015.0,911 S Hill St,2134880373.0,american,american,other,2.25,4.0,971,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,30.0,1100.0,30.0,1100.0,2100.0
151,Arashi Sushi,Los Angeles,90015.0,1111 S Hope St,2137491900.0,sushi,japanese,sushi,2.25,4.0,654,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0
152,Broken Spanish,Los Angeles,90015.0,1050 S Flower St,2137491460.0,mexican,mexican,other,2.75,4.25,732,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2300.0,1730.0,2300.0,1730.0,2200.0
153,El Cholo,Los Angeles,90015.0,1037 S Flower St,2137467750.0,mexican,mexican,other,2.25,3.75,678,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2100.0
154,The Palm Los Angeles,Los Angeles,90015.0,1100 S Flower St,2137634600.0,seafood,american,seafood,3.5,4.0,773,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1700.0,2300.0,1700.0,2130.0
155,BottleRock,Los Angeles,90015.0,1050 S Flower St,2137471100.0,american,american,other,2.25,3.75,412,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1600.0,2300.0
156,King Taco,Los Angeles,90015.0,645 E Washington Blvd,2137479915.0,mexican,mexican,other,1.0,4.0,411,830.0,2400.0,830.0,2400.0,830.0,2400.0,830.0,2400.0,830.0,300.0,830.0,300.0,830.0,2400.0
157,El Compadre,Los Angeles,90015.0,1248 S Figueroa St,2137490025.0,mexican,mexican,other,2.25,3.75,380,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,200.0,1100.0,200.0,1100.0,2400.0
158,Tacos Mexico,Los Angeles,90015.0,913 S Broadway,2136272399.0,mexican,mexican,other,1.0,4.0,257,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
159,Shekarchi,Los Angeles,90015.0,914 S Hill St,2138928535.0,other,other,other,2.25,4.25,291,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,,
160,Barcito,Los Angeles,90015.0,403 W 12th St,2134151821.0,other,other,other,2.25,4.25,248,700.0,2400.0,700.0,2400.0,700.0,2400.0,700.0,2400.0,700.0,100.0,1700.0,100.0,,
161,New Moon,Los Angeles,90015.0,102 W 9th St,2136240186.0,chinese,chinese,other,2.25,4.5,238,1100.0,1700.0,1100.0,1700.0,1100.0,1700.0,1100.0,1700.0,1100.0,2100.0,1130.0,1530.0,730.0,2030.0
162,Best Girl,Los Angeles,90015.0,927 S Broadway,2132359660.0,american,american,other,2.0,3.75,44,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0
163,"Cole's, Originators of the French Dip Sandwich",Los Angeles,90014.0,118 E 6th St,2136224090.0,bars,american,bars,2.25,3.75,2113,1200.0,2400.0,1200.0,2400.0,1200.0,2400.0,1200.0,200.0,1200.0,200.0,1100.0,200.0,1100.0,2400.0
164,LA Cafe,Los Angeles,90014.0,639 S Spring St,2136123000.0,cafe,american,cafe,1.5,4.25,1618,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
165,Poppy & Rose,Los Angeles,90014.0,765 Wall St,2139957799.0,cafe,american,cafe,2.25,4.25,1467,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,800.0,1500.0
166,Colori Kitchen,Los Angeles,90014.0,429 W 8th St,2136225950.0,italian,italian,other,2.25,4.25,1487,1130.0,1430.0,1130.0,1430.0,1800.0,2100.0,1130.0,1430.0,1800.0,2100.0,1130.0,1430.0,1800.0,2100.0
167,Umami Burger & Umamicatessen Los Angeles,Los Angeles,90014.0,852 S Broadway,2134138626.0,burger,american,burger,2.25,3.75,1188,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1130.0,2400.0,1130.0,2300.0
168,Preux & Proper,Los Angeles,90014.0,840 S Spring St,2138960090.0,bars,american,bars,2.25,4.0,906,1600.0,2200.0,1600.0,2200.0,1600.0,2200.0,1600.0,2200.0,1600.0,2300.0,1600.0,2300.0,1200.0,2100.0
169,Peking Tavern,Los Angeles,90014.0,806 S Spring St,2139888308.0,chinese,chinese,other,2.25,4.25,633,1800.0,2300.0,1800.0,2300.0,1200.0,1500.0,1700.0,2330.0,1200.0,1500.0,1700.0,2330.0,1200.0,1500.0
170,Bronzed Aussie,Los Angeles,90014.0,714A S Los Angeles St,2132430770.0,other,other,other,1.0,4.75,601,1000.0,1600.0,1000.0,1600.0,1000.0,1600.0,1000.0,1600.0,1000.0,1800.0,1000.0,1700.0,1000.0,1500.0
171,Water Grill,Los Angeles,90071.0,544 S Grand Ave,2138910900.0,seafood,american,seafood,3.5,4.25,2468,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1100.0,2300.0,1100.0,2200.0
172,Drago Centro,Los Angeles,90071.0,525 S Flower St,2132288998.0,italian,italian,other,3.5,4.0,1657,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0
173,Mendocino farms,Los Angeles,90071.0,300 S Grand Ave,2136201114.0,fast food,american,fast food,2.25,4.5,635,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,,
174,Nick & Stef's Steakhouse,Los Angeles,90071.0,330 S Hope St,2136800330.0,steakhouse,american,steakhouse,3.5,4.0,553,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1700.0,2130.0,1630.0,2030.0
175,Saffron,Los Angeles,90071.0,300 S Grand Ave,2136870555.0,asian other,indian,other,1.0,4.0,61,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,,
176,Corner Bakery Cafe,Los Angeles,90071.0,300 S Grand Ave,2139214450.0,breakfast & brunch,other,breakfast & brunch,1.0,3.75,57,700.0,1700.0,700.0,1700.0,700.0,1700.0,700.0,1700.0,700.0,1700.0,800.0,1400.0,,
177,Jacks N Joe,Los Angeles,90007.0,2498 S Figueroa St,2137484565.0,breakfast & brunch,american,breakfast & brunch,2.25,4.25,1799,700.0,1330.0,700.0,1330.0,700.0,1330.0,700.0,1330.0,700.0,1330.0,800.0,1330.0,800.0,1330.0
178,Revolutionario Tacos,Los Angeles,90007.0,1436 W Jefferson Blvd,4242233526.0,mexican,mexican,other,1.0,4.75,422,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,,,,
179,Chichen Itza,Los Angeles,90007.0,3655 S Grand Ave,2137411075.0,mexican,mexican,other,1.5,4.5,1059,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0
180,Pizza Studio,Los Angeles,90007.0,3584 S Figueroa St,2137636124.0,pizza,italian,pizza,1.0,4.25,497,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
181,El Huero,Los Angeles,90007.0,3000 S Figueroa St,2137470012.0,fast food,mexican,fast food,1.0,4.5,490,,,,,,,,,,,,,,
182,Trio House,Los Angeles,90007.0,3031 S Figueroa St,2137410101.0,thai,thai,other,2.25,3.5,406,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
184,Chick-fil-A,Los Angeles,90007.0,3758 S Figueroa St,2137478721.0,fast food,american,fast food,1.0,4.25,344,630.0,2300.0,630.0,2300.0,630.0,2300.0,630.0,2300.0,630.0,2300.0,630.0,2300.0,800.0,2300.0
185,Chipotle Mexican Grill,Los Angeles,90007.0,3748 S Figueroa St,2137659068.0,fast food,mexican,fast food,1.0,3.75,324,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0
186,Mercado La Paloma,Los Angeles,90007.0,3655 S Grand Ave,2137481963.0,mexican,mexican,other,1.0,4.25,147,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0
187,Holbox,Los Angeles,90007.0,3655 S Grand Ave,2139869972.0,seafood,other,seafood,2.0,4.75,145,1130.0,2000.0,1130.0,2000.0,1130.0,2000.0,1130.0,2000.0,1130.0,2000.0,1130.0,2000.0,1130.0,2100.0
188,Which Wich,Los Angeles,90007.0,3584 S Figueroa,2137479424.0,other,other,other,1.0,3.75,130,1100.0,1900.0,1100.0,1900.0,1100.0,1900.0,1100.0,1900.0,1100.0,1900.0,1100.0,1900.0,1100.0,1900.0
189,McKay's,Los Angeles,90007.0,3540 S Figueroa St,2137434111.0,bars,american,bars,2.25,3.0,164,630.0,1000.0,1100.0,1500.0,1700.0,2300.0,630.0,1000.0,1100.0,1500.0,1700.0,2300.0,630.0,1000.0
190,Daikokuya,Los Angeles,90012.0,327 E 1st St,2136261680.0,japanese,japanese,ramen,2.25,4.25,7425,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,100.0,1100.0,100.0,1100.0,2300.0
191,Philippe the Original,Los Angeles,90012.0,1001 N Alameda St,2136283781.0,breakfast & brunch,american,breakfast & brunch,1.0,4.25,7250,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0
192,Sushi Gen,Los Angeles,90012.0,422 E 2nd St,2136170552.0,sushi,japanese,sushi,2.75,4.5,3725,1130.0,1400.0,1730.0,2130.0,1130.0,1400.0,1730.0,2130.0,1130.0,1400.0,1730.0,2130.0,1130.0,1400.0
193,Orochon Ramen,Los Angeles,90012.0,123 Astronaut E S Onizuka St,2136171766.0,japanese,japanese,ramen,1.0,3.75,2931,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2300.0,1130.0,2300.0,1130.0,2230.0
194,Howlin Ray’s,Los Angeles,90012.0,727 N Broadway,2139358399.0,american,american,other,1.5,4.5,2781,1100.0,1600.0,1100.0,1600.0,1100.0,1600.0,1100.0,1600.0,1000.0,1600.0,1000.0,1600.0,1100.0,1600.0
195,Shin-Sen-Gumi LA,Los Angeles,90012.0,132 S Central Ave,2136877108.0,japanese,japanese,ramen,2.25,4.25,2264,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
196,Yang Chow,Los Angeles,90012.0,819 N Broadway,2136250811.0,chinese,chinese,other,2.25,4.25,2224,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2230.0,1130.0,2230.0,1130.0,2130.0
197,Far Bar,Los Angeles,90012.0,347 E 1st St,2136179990.0,american,american,other,2.25,3.75,1811,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
198,Spitz,Los Angeles,90012.0,371 E 2nd St,2136130101.0,american,american,other,2.0,4.25,1473,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,100.0,1100.0,100.0,1100.0,2300.0
199,Shabu Shabu House Restaurant,Los Angeles,90012.0,127 Japanese Village Plaza Mall,2136803890.0,japanese,japanese,other,2.25,4.25,1386,1200.0,1400.0,1730.0,2100.0,1200.0,1400.0,1730.0,2100.0,1200.0,1400.0,1730.0,2100.0,1200.0,1400.0
200,The Little Jewel of New Orleans,Los Angeles,90012.0,207 Ord St,2136200461.0,seafood,american,seafood,2.25,4.25,1465,1030.0,1700.0,1030.0,1700.0,1030.0,1700.0,1030.0,2130.0,1030.0,2230.0,1030.0,2230.0,1030.0,2130.0
201,BadmaashLA,Los Angeles,90012.0,108 W 2nd St,2132217466.0,american,american,other,2.25,4.0,1394,1130.0,1500.0,1730.0,2200.0,1130.0,1500.0,1730.0,2200.0,1130.0,1500.0,1730.0,2300.0,1130.0,1500.0
202,Suehiro Cafe,Los Angeles,90012.0,337 E 1st St,2136269132.0,japanese,japanese,other,2.25,4.0,1252,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0
203,Komasa,Los Angeles,90012.0,351 E 2nd St,2136801792.0,sushi,japanese,sushi,2.25,4.25,1201,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1700.0,2200.0,1700.0,2100.0,1100.0,2300.0
204,Otium Restaurant,Los Angeles,90012.0,222 S Hope St,2139358500.0,american,american,other,3.5,4.0,1563,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1100.0,2300.0,1100.0,2200.0,1700.0,2300.0
205,Curry House,Los Angeles,90012.0,123 Astronaut E S Onizuka St,2136200855.0,seafood,japanese,seafood,2.25,4.0,1159,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2130.0,1130.0,2130.0,1130.0,2100.0
206,Sushi Enya,Los Angeles,90012.0,343 E 1st St,,sushi,japanese,sushi,2.25,4.5,1131,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1730.0,100.0,1730.0,100.0,1700.0,2300.0
207,Kula Revolving Sushi Bar,Los Angeles,90012.0,333 E 2nd St,2132909631.0,sushi,japanese,sushi,1.75,3.75,1110,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2300.0,1100.0,2300.0,1100.0,2230.0
208,Eastside Market,Los Angeles,90012.0,1013 Alpine St,2132502464.0,american,american,other,1.0,4.5,896,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,900.0,1500.0,800.0,1400.0
209,Mexicali Taco & Co.,Los Angeles,90012.0,702 N Figueroa St,2136130416.0,fast food,mexican,fast food,1.0,4.25,775,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2400.0,1100.0,2400.0,1000.0,1600.0
210,Ramen Champ,Los Angeles,90012.0,727 N Bdwy,2132660055.0,japanese,japanese,ramen,2.25,4.0,423,1130.0,1530.0,1730.0,2130.0,1130.0,1530.0,1730.0,2130.0,1130.0,1530.0,1730.0,2130.0,1730.0,2200.0
211,Phoenix Inn Chinese Cuisine,Los Angeles,90012.0,301 Ord St,2136292812.0,chinese,chinese,other,1.5,4.0,353,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0
212,Jist Cafe,Los Angeles,90012.0,116 Judge John Aiso St,2137922116.0,cafe,american,cafe,2.25,4.25,969,700.0,1400.0,700.0,1400.0,700.0,1400.0,700.0,1400.0,800.0,1500.0,800.0,1500.0,800.0,1500.0
213,Koraku Restaurant,Los Angeles,90012.0,314 E 2nd St,2136874972.0,japanese,japanese,other,1.0,3.75,946,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,2400.0
214,Mr. Ramen,Los Angeles,90012.0,341 1/2 E 1st St,2136264252.0,japanese,japanese,ramen,1.0,3.75,1006,1130.0,2400.0,1130.0,2400.0,1130.0,2400.0,1130.0,2400.0,1130.0,2400.0,1130.0,2400.0,1130.0,2400.0
215,Teishokuya of Tokyo,Los Angeles,90012.0,345 E 2nd St,2136800344.0,japanese,japanese,other,2.25,3.75,784,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0
