id,name,category_1,category_2,address,city,zipcode,phone,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
b144,The Palm Los Angeles,American,Steakhouse,1100 S Flower St,Los Angeles,90015,2137634600,4,4.5,201,1700,2130,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1700,2300
b145,Carney's,American,Fast Food,8351 W Sunset Blvd,West Hollywood,90069,3236548300,1,4.5,424,1100,1200,1100,1200,1100,1200,1100,1200,1100,1200,1100,300,1100,300
b146,Swingers,American,Vegetarian Friendly,8020 Beverly Blvd,Los Angeles,90048,3236535858,2.5,4,240,630,400,630,400,630,200,630,400,630,400,630,400,630,400
b147,Rex's Cafe,American,Cafe,2136 S Pacific Ave,Los Angeles,90731,3105197190,2.5,4.5,71,700,230,700,230,700,230,700,230,700,230,700,230,700,230
b148,JW's Steakhouse,American,Steakhouse,5855 W Century Blvd,Los Angeles,90045,3106415700,4,4.5,139,1700,2100,1730,2200,1730,2200,1730,2200,1730,2200,1730,2200,1730,2200
b149,Hugo's,American,Fusion,12851 Riverside Dr,Los Angeles,91607,8187618985,2.5,4,170,800,2200,730,2200,730,2200,730,2200,730,2200,730,2200,800,2200
b150,Lucques,American,Vegetarian Friendly,8474 Melrose Ave,West Hollywood,90069,3236556277,4,4.5,302,1700,2200,1800,2200,1800,2200,1800,2200,1800,2200,2400,1430,2400,1430
b151,El Cholo Restaurant,Mexican,Latin,1121 S Western Ave,Los Angeles,90006,3237342773,2.5,4,276,1100,2100,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b152,The Tower Bar,American,Vegetarian Friendly,8358 W Sunset Blvd,West Hollywood,90069,3238486677,4,4.5,234,900,1200,900,1200,900,1200,900,1200,900,1200,900,1200,900,1200
b153,Yamashiro,Japanese,Sushi,1999 N Sycamore Ave,Los Angeles,90068,3234665125,4,4,732,1700,2300,1700,2300,1700,2300,1700,2300,1700,2300,1700,1200,1700,1200
b154,Rose Cafe Restaurant,American,Cafe,220 Rose Ave,Los Angeles,90291,3103990711,2.5,4,367,800,2200,700,2200,700,2200,700,2200,700,2200,700,2300,800,2300
b155,Hard Rock Cafe,American,Vegetarian Friendly,6801 Hollywood Blvd,Los Angeles,90028,3234647625,2.5,4,2127,1100,1200,1100,2300,1100,2300,1100,2300,1100,2300,,,1100,1200
b156,Mel's Drive-In,American,Vegetarian Friendly,1650 N Highland Ave,Los Angeles,90028,3234652111,2.5,4,793,700,300,700,300,700,300,700,300,700,300,,,,
b157,101 Coffee Shop,American,Cafe,6145 Franklin Ave,Los Angeles,90028,3234671175,2.5,4,309,700,300,700,300,700,300,700,300,700,300,700,300,700,300
b158,California Pizza Kitchen,Italian,American,Lax,Los Angeles,90028,3234602080,2.5,4,441,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300
b159,Figtree's Cafe,American,Cafe,429 Ocean Front Walk,Los Angeles,90291,3103924937,2.5,4,288,800,1900,800,1900,800,1900,800,1900,800,1900,800,1900,800,1900
b160,Fleming's Prime Steakhouse & Wine Bar,American,Steakhouse,800 W Olympic Blvd,Los Angeles,90015,2137459911,4,4,259,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,1700,2300,1700,2300
b161,Son of a Gun,American,Seafood,8370 W 3rd St,Los Angeles,90048,3237829033,2.5,4.5,170,1800,2300,1800,2300,1800,2300,1800,2300,1800,2300,1130,1430,1800,100
b162,Hae Jang Chon Korean BBQ Restaurant,Barbecue,Asian,3821 W 6th St,Los Angeles,90020,2133898777,2.5,4.5,78,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200
b163,Little Next Door,Mediterranean,French,8142 W 3rd St,Los Angeles,90048,3239511010,2.5,4.5,195,900,2200,,,1130,2200,1130,2200,1130,2200,1130,2300,900,2300
b164,Calle Tacos,Mexican,Latin,6508 Hollywood Blvd,Los Angeles,90028,3234659100,1,4.5,96,1100,100,1100,100,1100,100,1100,100,1100,400,1100,400,1100,400
b165,The Cafe,American,Cafe,1200 Getty Center Dr,Los Angeles,90049,3104407300,2.5,4,144,1100,1500,,,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430
b166,Damon's Steak House,American,Steakhouse,317 N Brand Blvd,Glendale,91203,8185071510,2.5,4,188,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b167,Nobu West Hollywood,Japanese,Seafood,903 N La Cienega Blvd,West Hollywood,90069,3106575711,4,4.5,429,1730,2200,1730,2200,1730,2200,1730,2200,1730,2200,530,2300,530,2300
b168,Happy Diner,American,Vegetarian Friendly,617 S Centre St,Los Angeles,90731,3102410917,1,4.5,63,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200
b169,Daily Grill on Century,American,Vegetarian Friendly,5400 W Century Blvd,Los Angeles,90045,3106650149,2.5,4,333,600,2200,600,2200,600,2200,600,2200,600,2200,600,2300,600,2300
b170,Jacks N Joe,American,International,2498 S Figueroa St,Los Angeles,90007,2137484565,2.5,4.5,87,800,1630,700,1430,700,1430,700,1430,700,1430,700,1430,800,1630
b171,Tommy's Original Hamburger,American,Fast Food,2575 Beverly Blvd,Los Angeles,90057,2133899060,1,4.5,167,,,,,,,,,,,,,,
b172,Connie & Ted's,American,Seafood,8171 Santa Monica Blvd,West Hollywood,90046,3238482722,2.5,4,316,1000,2200,1600,2200,1600,2200,2330,2200,2330,2300,,,1000,2300
b173,Saddle Ranch Chop House,American,Steakhouse,8371 W Sunset Blvd,West Hollywood,90069,3236562007,2.5,4.5,1439,900,300,1100,200,1100,200,1100,200,1100,200,1100,200,900,300
b174,Laurel Hardware,American,Vegetarian Friendly,7984 Santa Monica Blvd,West Hollywood,90046,3236566070,2.5,4.5,176,1100,1600,1130,1500,1130,1500,1130,1500,1130,1500,1130,1500,1100,1600
b175,Si Laa Thai,Asian,Thai,1128 S Robertson Blvd,Los Angeles,90035,3108587738,2.5,5,60,1700,2200,1700,2200,,,,,1700,2200,1700,2200,1700,2200
b176,Umami Burger,American,,4655 Hollywood Blvd,Los Angeles,90027,3236693922,2.5,4.5,108,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300,1130,1200,1130,1200
b177,Faith and Flower,American,Vegetarian Friendly,705 W 9th St,Los Angeles,90015,2132390642,4,4,171,1000,1500,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,1700,1200
b178,Home Restaurant,American,Vegetarian Friendly,1760 Hillhurst Ave,Los Angeles,90027,3236690211,2.5,4,159,900,2200,900,2200,900,2200,900,2200,900,2200,900,2300,900,2300
b179,Maggiano's - Farmers Market,Italian,Vegetarian Friendly,189 The Grove Dr,Los Angeles,90036,3239659665,2.5,4,221,1030,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1100,2300
b180,Marmalade Cafe - Farmers Market,American,Cafe,6333 W 3rd St,Los Angeles,90036,3239540088,2.5,4,228,900,2100,900,2100,900,2100,900,2100,900,2100,900,2200,900,2200
b181,Gjelina,American,Pizza,1429 Abbot Kinney Blvd,Los Angeles,90291,3104501429,2.5,4,979,1730,2300,1730,2300,1730,2300,1730,2300,1730,2300,1130,1500,1730,2230
b182,Plan Check Kitchen & Bar,American,,1800 Sawtelle Blvd,Los Angeles,90025,3102886500,2.5,4.5,130,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,1200,1130,1200
b183,Catch LA,American,Seafood,8715 Melrose Ave,Los Angeles,90069,3233476060,2.5,4.5,180,1100,1200,1700,1200,1700,1200,1700,1200,1700,1200,1700,1200,1100,1200
b184,Slater's 50/50,American,,61 N Raymond Ave,Pasadena,91103,6267659700,2.5,4,240,930,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,1200,1100,1200
b185,Golden Road Brewing,American,,5410 W San Fernando Rd,Glendale,90039,2133734677,2.5,4,162,1000,1200,1100,1200,1100,1200,1100,200,1100,200,1100,200,1000,200
b186,Johnny Rockets,American,Fast Food,6801 Hollywood Blvd Ste 325,Los Angeles,90028,3234654456,1,4,879,800,2200,800,2200,800,2200,800,2200,800,2200,800,2300,800,2300
b187,Pig 'N' Whistle,American,,6714 Hollywood Blvd,Los Angeles,90028,3234630000,2.5,4,334,2400,2330,2400,2330,2400,2330,2400,200,2400,200,2400,200,2400,200
b188,Guelaguetza,Mexican,Latin,3014 W Olympic Blvd,Los Angeles,90006,2134270608,2.5,4.5,127,800,2200,900,2200,900,2200,900,2200,900,2200,900,2200,800,2300
b189,San Pedro Fish Market & Restaurant,American,Seafood,1190 Nagoya Way,Los Angeles,90731,3108324251,2.5,4,216,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
b190,Wolfgang Puck at Hotel Bel-Air,American,Gluten Free Options,701 Stone Canyon Rd,Los Angeles,90077,3109091644,4,4,233,1100,1200,1430,1200,1430,1200,1430,1200,1430,1200,1430,1200,1430,1200
b191,Norah,American,Vegetarian Friendly,8279 Santa Monica Blvd,West Hollywood,90046,3234504211,4,4.5,82,1800,1200,1800,1200,1800,1200,1800,1200,1800,1200,1800,1200,1800,1200
b192,Mercado,Mexican,Latin,7910 W 3rd St,Los Angeles,90048,3239440947,2.5,4.5,115,1000,2200,1700,2200,1700,2200,1700,2200,1700,2300,1700,2300,1600,2300
b193,Jino's Pars,Middle Eastern,Persian,5844 W Manchester Ave,Los Angeles,90045,3106456666,2.5,4.5,120,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2230,1100,2230
b194,Roy's Pasadena,Hawaiian,American,641 E Colorado Blvd,Pasadena,91101,6263564066,4,4.5,275,1600,2100,1100,1430,1100,1430,1100,1430,1100,1430,1100,1430,1700,2300
b195,Norms,American,Vegetarian Friendly,470 N La Cienega Blvd,Los Angeles,90048,3106578333,1,4.5,115,,,,,,,,,,,,,,
b196,The Terrace at The Langham,American,Gluten Free Options,1401 S Oak Knoll Ave,Pasadena,91106,6265683900,2.5,4,260,530,2130,530,1330,530,1330,530,1330,530,1330,530,2200,530,2200
b197,Miceli's,Italian,Pizza,3655 Cahuenga Blvd W,Los Angeles,90068,3238513344,2.5,4,156,1700,2100,1700,2100,1700,2100,1700,2100,1700,2100,1700,2130,1700,2130
b198,Mi Piace,Italian,Vegetarian Friendly,25 E Colorado Blvd,Pasadena,91105,6267953131,2.5,4,479,800,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,1200,800,1200
b199,Rosa Mexicano - Los Angeles,Mexican,Latin,800 W Olympic Blvd,Los Angeles,90015,2137460001,2.5,4,268,1130,2200,1130,2200,1130,2200,1130,2200,1130,2330,1130,2330,1130,2330
b200,Newport Seafood Restaurant,Chinese,Seafood,518 W Las Tunas Dr,San Gabriel,91776,6262895998,2.5,4.5,122,1130,2130,1130,2130,1130,2130,1130,2130,1130,2130,1130,2200,1130,2200
b201,Il Cielo,Italian,Vegetarian Friendly,9018 Burton Way,Beverly Hills,90211,3102769990,4,4.5,241,1730,2230,1730,2230,1730,2230,1730,2230,1730,2230,1130,1445,1130,1445
b202,Greenblatt's,American,Delicatessen,8017 W Sunset Blvd,West Hollywood,90046,3236560606,2.5,4.5,138,900,300,2100,200,900,300,900,300,900,300,900,300,900,300
b203,In-N-Out Burger,American,Fast Food,1210 N Atlantic Blvd,Alhambra,91801,8007861000,1,4.5,111,1030,100,1030,100,1030,100,1030,100,1030,100,1030,130,1030,130
b204,Carney's,American,Fast Food,12601 Ventura Blvd,Los Angeles,91604,8187618300,1,4,134,1100,1200,1100,2200,1100,2200,1100,2200,1100,2200,1100,1200,1100,1200
b205,Katana,Japanese,Sushi,8439 W Sunset Blvd,West Hollywood,90069,3236508585,4,4.5,478,1800,2300,1800,2300,1800,2330,1800,2330,1800,1200,1800,1200,1800,1200
b206,Border Grill Downtown LA,Mexican,Latin,445 S Figueroa St,Los Angeles,90071,2134865171,2.5,4,263,1100,2100,1130,2100,1130,2100,1130,2100,1130,2100,1130,2200,1100,2200
b207,The Sycamore Kitchen,American,Cafe,143 S La Brea Ave,Los Angeles,90036,,2.5,4.5,81,800,1700,800,1700,800,1700,800,1700,800,1700,800,1700,800,1700
b208,Green Street Restaurant,American,Vegetarian Friendly,146 Shoppers Ln,Pasadena,91101,6265777170,2.5,4,413,800,2100,630,2100,630,2100,630,2100,630,2100,630,2200,630,2200
b209,Loteria Grill,Mexican,Latin,6627 Hollywood Blvd,Los Angeles,90028,3234652500,2.5,4,210,900,2300,900,2300,900,2300,900,2300,900,2300,900,1200,900,1200
b210,Fig & Olive Melrose Place,Mediterranean,European,8490 Melrose Pl,West Hollywood,90069,3103609100,4,4,439,1100,1500,2400,1500,2400,1500,2400,1500,2400,1500,2400,1500,2400,1500
b211,Shojin Organic and Natural,Japanese,Asian,333 S Alameda St Ste 310,Los Angeles,90013,2136170305,2.5,4.5,97,2400,2200,1730,2300,1730,2300,1730,2300,1730,2300,1730,2300,2400,2300
b212,Obica Mozzarella Bar - Century City,Italian,Mediterranean,10250 Santa Monica Blvd,Los Angeles,90067,3105562452,2.5,4.5,103,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300
b213,Barney's Beanery,American,,8447 Santa Monica Blvd,West Hollywood,90069,3236542287,2.5,4,254,900,300,1000,200,1000,200,1000,200,1000,200,1000,200,900,300
b214,Wolfgang Puck Bistro,American,Pizza,100 Universal City Plaza,Los Angeles,,8189859653,2.5,4,206,1100,2300,1130,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
b215,Cheebo,American,Italian,7533 W Sunset Blvd,Los Angeles,90046,3238507070,2.5,4.5,125,900,2200,900,2200,900,2200,900,2200,900,2200,900,2230,900,2230
b216,Central Park Restaurant,American,Gluten Free Options,219 S Fair Oaks Ave,Pasadena,91105,6264494499,2.5,4,104,800,2100,730,2100,730,2100,730,2100,730,2100,730,2200,800,2200
b217,The District Restaurant,American,Vegetarian Friendly,711 S Hope St,Los Angeles,90017,2136123185,2.5,4.5,77,700,1200,700,1200,700,1200,700,1200,700,1200,700,1200,700,1200
b218,Masa of Echo Park,Italian,Pizza,1800 W Sunset Blvd,Los Angeles,90026,2139891558,2.5,4.5,122,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
b219,The Stinking Rose,Italian,American,55 N La Cienega Blvd,Beverly Hills,90211,3106527673,2.5,4,552,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
b220,Olive & Thyme,American,Cafe,3821 W Riverside Dr,Los Angeles,91505,8185571560,2.5,4.5,135,,,800,2000,800,2000,800,2000,800,2000,800,2100,900,1500
b221,Kreation Kafe,Healthy,Vegetarian Friendly,Abbot Kinney,Los Angeles,,3103147778,2.5,4,108,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
b222,Chaya Venice,Japanese,Sushi,110 Navy St,Los Angeles,90291,3103961179,2.5,4,186,1730,2200,1730,2200,1730,2200,1730,2200,530,2200,1730,2300,1730,2300
b223,Soowon Galbi,Barbecue,Asian,856 S Vermont Ave,Los Angeles,90005,2133659292,2.5,4.5,62,2400,2300,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300
b224,Noe Restaurant & Bar,American,Seafood,251 S Olive St,Los Angeles,90012,2133564100,4,4,202,,,1700,2200,1700,2200,1700,2200,1700,2200,1700,200,1700,200
b225,Kanpai Sushi Bar and Grill,Japanese,Sushi,8325 Lincoln Blvd,Los Angeles,90045,3103387223,2.5,4.5,114,2400,100,1130,100,1130,100,1130,100,1130,100,1130,100,2400,100
b226,Red O Restaurant,Mexican,Latin,8155 Melrose Ave,Los Angeles,90046,3236555009,2.5,4,223,900,1700,1800,2300,1800,2300,1800,2300,1800,2300,1800,2300,900,1700
b227,Sol y Luna,Mexican,Spanish,19601 Ventura Boulevard,Los Angeles,,,2.5,4.5,106,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b228,Clifton's,American,Vegetarian Friendly,648 S Broadway,Los Angeles,90014,2136271673,2.5,4,257,630,1930,630,1930,630,1930,630,1930,630,1930,630,1930,630,1930
b229,Hinano Cafe,American,,15 Washington Blvd,Los Angeles,90292,3108223902,1,4.5,91,1000,200,1000,200,1000,200,1000,200,1000,200,1000,200,1000,200
b230,Urban Masala Fresh Indian,Indian,Fast Food,6554 Hollywood Blvd,Los Angeles,90028,3239579999,1,4.5,110,1100,1201,1100,1201,1100,1201,1100,1201,1100,1201,1100,300,1100,300
b231,Poke-Poke,Japanese,Seafood,2011 Ocean Front Walk,Los Angeles,,3108225639,1,4.5,91,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800
b232,The Little Jewel of New Orleans,American,Seafood,207 Ord St,Los Angeles,90012,2136200461,2.5,4.5,86,800,2100,800,2100,800,2100,800,2100,800,2100,800,2200,800,2200
b233,Olive Garden,Italian,Vegetarian Friendly,19724 Nordhoff Pl,Los Angeles,91311,8187726090,2.5,4.5,114,,,,,,,,,,,,,,
b234,Beachwood Cafe,American,Cafe,2695 N Beachwood Dr,Los Angeles,90068,3238711717,2.5,4.5,94,800,1500,,,800,2100,800,2100,800,2100,800,2100,800,2100
b235,Papa Cristo's Catering & Greek Taverna,Mediterranean,Greek,2771 W Pico Blvd,Los Angeles,90006,3237372970,2.5,4.5,97,900,1600,,,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000
b236,Real Food Daily - West Hollywood,American,Vegetarian Friendly,414 N La Cienega Blvd,Los Angeles,90048,3102899910,2.5,4.5,116,1000,2100,1100,2100,1100,2200,1100,2200,1100,2200,1100,2200,1000,2200
b237,Il Fornaio,Italian,Pizza,24 W Union St,Pasadena,91103,6266839797,2.5,4,234,1000,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300
b238,Venice Whaler Bar & Grill,American,,210 Washington Blvd,Los Angeles,90292,3108218737,2.5,4,350,1000,300,1100,200,1100,200,1100,200,1100,200,1100,200,1000,300
b239,Whole Foods Market,American,Vegetarian Friendly,788 S Grand Ave,Los Angeles,,2138734745,2.5,4.5,58,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
b240,Vibrato Grill Jazz...etc.,American,Vegetarian Friendly,2930 N Beverly Glen Cir,Los Angeles,90077,3104749400,4,4.5,117,1730,2230,,,1730,2230,1730,2230,1730,2230,1730,2300,1730,2300
b241,Komodo,Asian,,8809 W Pico Blvd,Los Angeles,90035,3102465153,1,4.5,75,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
b242,Wokcano - Downtown LA,Japanese,Sushi,800 W 7th St,Los Angeles,90017,2136232288,2.5,4,148,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200
b243,Simmzy's Venice,American,Vegetarian Friendly,37 Washington Boulevard,Los Angeles,,4248356580,2.5,4.5,69,,,,,,,,,,,,,,
b244,Picca,Japanese,Peruvian,9575 W Pico Blvd,Los Angeles,90035,3102770133,2.5,4,158,1730,2130,1730,2130,1730,2130,1730,2130,1730,2130,1730,2230,1730,2230
b245,Broken Spanish,Mexican,Latin,1050 S Flower St,Los Angeles,90015,2137491460,2.5,4.5,92,1700,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1700,2300
b246,Gracias Madre,Mexican,Latin,8905 Melrose Ave,West Hollywood,90069,3239782170,2.5,4.5,529,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
b247,Marston's,American,Vegetarian Friendly,151 E Walnut St,Pasadena,91103,6267962459,2.5,4,224,800,1430,700,1430,700,1430,700,1430,700,1430,700,1430,800,1430
b248,Spago Beverly Hills,Italian,American,176 N Canon Dr,Beverly Hills,90210,3103850880,4,4.5,1213,1730,2200,1800,2200,1800,2200,1800,2200,2400,1430,2400,1430,2400,1430
b249,Barton G The Restaurant,American,Gluten Free Options,861 N La Cienega Blvd,Los Angeles,90069,3103881888,4,4.5,157,1800,2300,1800,2300,1800,2300,1800,2300,1800,2300,1800,2400,1800,2400
b250,Larry's,American,,24 Windward Ave,Los Angeles,90291,3103992700,2.5,4,258,2400,2200,2400,1200,2400,1200,2400,1200,2400,1200,2400,200,2400,200
b251,Yard House,American,,300 E Colorado Blvd,Pasadena,91101,6265779273,2.5,4,223,1100,1200,1100,1200,1100,1200,1100,1200,1100,1200,1100,100,1100,100
b252,Baja Fresh,Mexican,Fast Food,6922 Hollywood Blvd,Los Angeles,90028,3234674620,1,4,160,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2300,1000,2300
b253,Asanebo,Japanese,Sushi,11941 Ventura Blvd,Los Angeles,91604,8187603348,4,4.5,75,1800,2200,,,2400,1400,2400,1400,2400,1400,2400,1400,1800,2230
b254,Stout burgers and beers,American,,11262 Ventura Blvd,Los Angeles,91604,8185050076,2.5,4.5,101,1130,400,1130,400,1130,400,1130,400,1130,400,1130,400,1130,400
b255,Chaya Downtown,American,Japanese,525 S Flower St,Los Angeles,90071,2132369577,2.5,4.5,119,1030,1430,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,1730,2200
b256,Bludsos,American,Barbecue,609 N La Brea Ave,Los Angeles,90036,3239312583,2.5,4.5,90,2400,2000,1130,1500,1130,1500,1130,1500,1130,1500,1130,1500,2400,2200
b257,Urth Caffe,American,Cafe,594 E Colorado Blvd,Pasadena,91101,6268444644,2.5,4,224,600,1200,600,2300,600,2300,600,2300,600,2300,600,1200,600,1200
b258,Du-par's Restaurant & Bakery,American,,6333 W 3rd St,Los Angeles,90036,3239338446,2.5,4,202,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359
b259,The Grill on Hollywood,American,Steakhouse,6800 Hollywood Blvd Ste 407,Los Angeles,90028,3238565530,4,4,260,1100,2230,1130,2100,1130,2230,1130,2230,1130,2230,1130,2230,1130,2230
b260,Blue Cow Kitchen & Bar,American,Gluten Free Options,350 South Grand Ave,Los Angeles,,2136212249,2.5,4,138,,,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1700,2300
b261,El Coyote,Mexican,Latin,7312 Beverly Blvd,Los Angeles,90036,3239392255,2.5,4,251,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300
b262,Piccolo Paradiso,Italian,Mediterranean,150 S Beverly Dr,Beverly Hills,90212,3102710030,2.5,4.5,225,1700,2200,1130,1500,1130,1500,1130,1500,1130,1500,1130,1500,1730,2230
b263,Marugame Monzo,Japanese,Asian,"329 E. 1st , Los Angeles, California 90012",Los Angeles,,2133469762,2.5,4.5,74,1130,2200,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,1130,2200
b264,Tam O'Shanter,American,,2980 Los Feliz Blvd,Los Angeles,90039,3236640228,4,4,244,1030,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
b265,Figueroa Philly Cheese Steak,American,Fast Food,3844 S Figueroa St,Los Angeles,90037,2137489073,1,4.5,71,1100,1800,1030,2000,1030,2000,1030,2000,1030,2000,1030,2000,1100,1900
b266,Kings Road Cafe,American,Cafe,8361 Beverly Blvd,Los Angeles,90048,3236559044,2.5,4,130,600,1800,600,1800,600,1800,600,1800,600,1800,600,1800,600,1800
b267,The Belvedere,Mediterranean,Gluten Free Options,The Peninsula Beverly Hills,Beverly Hills,,3109752736,4,4.5,172,630,2230,630,2230,630,2230,630,2230,630,2230,630,2230,630,2230
b268,Kang Hodong Baekjeong,Barbecue,Asian,3465 W 6th St,Los Angeles,90020,2133849678,2.5,4.5,113,1130,200,1130,200,1130,200,1130,200,1130,200,1130,200,1130,200
b269,Rock'N Fish,American,Seafood,800 W Olympic Blvd Ste A160,Los Angeles,90015,2137384020,2.5,4,327,1130,2130,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300
b270,Trastevere Ristorante Italiano,Italian,European,6801 Hollywood Blvd,Los Angeles,90028,3239623700,2.5,4,459,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300,1130,1200,1130,1200
b271,izaka-ya by katsuya,Japanese,Sushi,8420 W 3rd St,Los Angeles,90048,3237829536,2.5,4.5,117,1730,2200,2400,1430,2400,1430,2400,1430,2400,1430,2400,1430,2400,1430
b272,Officine Brera,Italian,Vegetarian Friendly,1331 E 6th St,Los Angeles,90021,2135538006,4,4.5,72,,,,,,,,,,,,,,
b273,Wolfgang Puck Bar & Grill - LA Live,American,Gluten Free Options,800 W Olympic Blvd Ste A180,Los Angeles,90015,2137489700,2.5,4,317,1700,2200,1700,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300
