id,name,category_1,category_2,address,city,zipcode,phone,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fir_close,hours_sat_open,hours_sat_close
a148,JW's Steakhouse,steakhouses,seafood,5855 West Century Boulevard,Los Angeles,90045,3106415700,3,4,97,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200
a149,Latitude 33,american (traditional),,5855 W Century Blvd,Los Angeles,90045,3106415700,2,3,53,600,1100,600,1100,600,1100,600,1100,600,1100,600,1100,600,1100
a150,Hangar 18,sports bars,american (traditional),5855 W Century Blvd,Los Angeles,90045,3106415700,2,3.5,11,600,100,600,100,600,100,600,100,600,100,600,100,600,100
a151,Ohana Hawiian Grindz,food trucks,hawaiian,,Los Angeles,90009,7472328395,1,4.5,2,1100,2100,1100,2100,1100,2100,1100,2400,1100,2400,1300,1900,,
a152,Jumbo Jette's,american (traditional),,6060 Avion Dr,Los Angeles,90045,,,3.5,2,,,,,,,,,,,,,,
a153,Taylor's Steakhouse,steakhouses,,3361 W 8th St,Los Angeles,90005,2133828449,3,4,934,1130,2130,1130,2130,1130,2130,1130,2130,1130,2230,1600,2230,1600,2130
a154,Bestia,italian,cocktail bars,2121 E 7th Pl,Los Angeles,90021,2135145724,3,4.5,4600,1700,2300,1700,2300,1700,2300,1700,2300,1700,2400,1700,2400,1700,2300
a155,Guisados,mexican,,2100 East Cesar E Chavez Ave,Los Angeles,90033,3232647201,1,4.5,2122,1030,2000,1030,2000,1030,2000,1030,2000,1030,2100,900,2100,900,1700
a156,Chego!,asian fusion,american (new),727 N Broadway,Los Angeles,90012,3233808680,1,4,1564,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,,
a157,Sage Plant Based Bistro and Brewery,vegan,brewpubs,1700 Sunset Blvd,Los Angeles,90026,2139891718,2,4,1672,800,2400,800,2400,800,2400,800,2400,800,100,800,100,800,2400
a158,The Park's Finest,barbeque,filipino,1267 W Temple St,Los Angeles,90026,2134812800,2,4,1517,1700,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
a159,Spitz - Little Tokyo,mediterranean,beer bar,371 E 2nd St,Los Angeles,90012,2136130101,2,4,1454,1100,2300,1100,2300,1100,2300,1100,2300,1100,100,1100,100,1100,2300
a160,LA Café,breakfast & brunch,sandwiches,639 S Spring St,Los Angeles,90014,2136123000,2,4,1569,600,600,600,600,600,600,600,600,600,600,600,600,600,600
a161,Shojin Downtown,japanese,vegan,333 S Alameda St,Los Angeles,90013,2136170305,2,4.5,1517,1730,2230,1730,2230,1730,2230,1730,2230,1730,2230,1200,1500,1700,2230
a162,Poppy + Rose,breakfast & brunch,salad,765 Wall St,Los Angeles,90014,2139957799,2,4,1439,600,1500,600,1500,600,1500,600,1500,600,1500,600,1500,800,1500
a163,DRAGO Centro,italian,,525 S Flower St,Los Angeles,90071,2132288998,3,4,1406,1130,1430,1700,2200,1130,1430,1700,2200,1130,1430,1700,2200,1130,1430
a164,Colori Kitchen,italian,,429 W 8th St,Los Angeles,90014,2136225950,2,4,1401,1130,1430,1130,1430,1800,2100,1130,1430,1800,2100,1130,1430,1800,2100
a165,Hama Sushi,sushi bars,japanese,347 E 2nd St,Los Angeles,90012,2136803454,2,4,1348,1200,1400,1730,2200,1200,1400,1730,2200,1200,1400,1730,2200,1200,1400
a166,Honda Ya Izakaya,izakaya,soup,333 S Alameda St,Los Angeles,90013,2136251184,2,3.5,1311,1730,30,1730,30,1730,30,1730,30,1730,30,1730,30,1700,2330
a167,Wood Spoon,brazilian,,107 W 9th St,Los Angeles,90015,2136291765,2,4,1313,1100,1500,1700,2200,1100,1500,1700,2200,1100,1500,1700,2200,1100,1500
a168,Shabu Shabu House,japanese,hot pot,127 Japanese Village Plaza Mall,Los Angeles,90012,2136803890,2,4,1311,1200,1400,1730,2100,1200,1400,1730,2100,1200,1400,1730,2100,1200,1400
a169,Little Jewel of New Orleans,delis,grocery,207 Ord St,Los Angeles,90012,2136200461,2,4,1379,1030,1700,1030,1700,1030,1700,1030,2130,1030,2230,1030,2230,1030,2130
a170,Fleming's Prime Steakhouse & Wine Bar,steakhouses,wine bars,800 W Olympic Blvd,Los Angeles,90015,2137459911,3,4,1354,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1700,2300,1700,2200
a171,Yojié Japanese Fondue,japanese,fondue,501 W Olympic Blvd,Los Angeles,90015,2139888808,2,4,1264,1700,2200,1700,2200,1700,2200,1700,2200,1130,1430,1700,2300,1130,2300
a172,Zinc Cafe & Market,breakfast & brunch,cocktail bars,580 Mateo St,Los Angeles,90013,3238255381,2,4,1287,800,2200,800,2200,800,2200,800,2400,800,2400,800,2400,800,2200
a173,Badmaash,indian,american (new),108 W 2nd St,Los Angeles,90012,2132217466,2,4,1302,1130,1500,1730,2200,1130,1500,1730,2200,1130,1500,1730,2300,1130,1500
a174,Guisados DTLA,mexican,,541 S Spring St,Los Angeles,90013,2136277656,1,4.5,1264,900,2300,900,2300,900,2300,900,2300,900,130,900,130,900,2100
a175,Suehiro Cafe,japanese,,337 E 1st St,Los Angeles,90012,2136269132,2,4,1204,1100,100,1100,100,1100,100,1100,300,1100,300,1100,300,1100,300
a176,Komasa Sushi,sushi bars,,351 E 2nd St,Los Angeles,90012,2136801792,2,4,1173,1730,2200,1730,2200,1730,2200,1730,2200,1700,2200,1700,2100,,
a177,Otium,american (new),,222 S Hope St,Los Angeles,90012,2139358500,3,4,1276,1130,2200,1130,2200,1130,2200,1130,2300,1100,2300,1100,2200,,
a178,Oomasa,japanese,sushi bars,100 Japanese Village Plz,Los Angeles,90012,2136239048,2,4,1123,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,,
a179,Más Malo,mexican,lounges,515 W 7th St,Los Angeles,90014,2139854332,2,3,1166,1100,2300,1100,2300,1100,2300,1100,2300,1100,200,1100,200,1100,2200
a180,Curry House,seafood,japanese curry,123 Astronaut E S Onizuka St,Los Angeles,90012,2136200855,2,4,1101,1100,2100,1100,2100,1100,2100,1100,2100,1100,2130,1130,2130,1130,2100
a181,Blue Cow Kitchen & Bar,american (new),bars,350 S Grand Ave,Los Angeles,90071,2136212249,2,4,1091,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1700,2200,,
a182,Sushi Enya,japanese,sushi bars,343 E 1st St,Los Angeles,90012,,2,4.5,1101,1730,2300,1730,2300,1730,2300,1730,2300,1730,100,1730,100,1700,2300
a183,Umami Burger - Broadway,burgers,american (new),852 S Broadway,Los Angeles,90014,2134138626,2,3.5,1092,1130,2300,1130,2300,1130,2300,1130,2300,1130,2400,1130,2400,1130,2300
a184,Manna Korean BBQ,korean,barbeque,333 S Alameda St,Los Angeles,90013,2136170306,2,3.5,1076,1100,2330,1100,2330,1100,2330,1100,30,1100,100,1100,100,1100,30
a185,Men Oh Tokushima Ramen,ramen,noodles,456 E 2nd St,Los Angeles,90012,2136878485,2,4,1027,1130,1430,1730,2200,1130,1430,1730,2200,1130,1430,1730,2200,1130,1430
a186,Blossom Restaurant,vietnamese,,426 S Main St,Los Angeles,90013,2136231973,2,3.5,1025,1130,1430,1800,2130,1130,1430,1800,2130,1130,1430,1800,2130,1130,1430
a187,Industriel,american (new),,609 S Grand Ave,Los Angeles,90017,2134888020,2,4,1048,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1000,2300,1000,2030
a188,The Factory Kitchen,italian,,1300 Factory Pl,Los Angeles,90013,2139966000,3,4,1065,1130,1430,1730,2200,1130,1430,1730,2200,1130,1430,1730,2200,1130,1430
a189,Kura Revolving Sushi Bar,sushi bars,conveyor belt sushi,333 E 2nd St,Los Angeles,90012,2132909631,1,3.5,1044,1100,2230,1100,2230,1100,2230,1100,2230,1100,2300,1100,2300,1100,2230
a190,Wokcano,chinese,sushi bars,800 W 7th St,Los Angeles,90017,2136232288,2,3.5,1239,1100,200,1100,200,1100,200,1100,200,1100,200,1200,200,1200,200
a191,Roscoe's House of Chicken & Waffles,breakfast & brunch,soul food,5006 W Pico Blvd,Los Angeles,90019,3239344405,2,4,2407,800,2400,800,2400,800,2400,800,2400,800,200,900,200,800,2400
a192,Leo's Tacos Truck,mexican,food trucks,1515 S La Brea Ave,Los Angeles,90019,3233462001,1,4.5,1256,900,300,900,300,900,300,900,300,900,400,900,400,900,300
a193,Sky's Gourmet Tacos,mexican,cajun/creole,5408 W Pico Blvd,Los Angeles,90019,3239326253,1,4,855,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200
a194,Bloom Cafe,coffee & tea,breakfast & brunch,5544 W Pico Blvd,Los Angeles,90019,3239346900,2,3.5,716,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100
a195,Vees Cafe,breakfast & brunch,cafes,5418 W Adams Blvd,Los Angeles,90016,8558639107,2,4,661,700,1800,700,1800,700,1800,700,1800,700,1800,700,1800,700,1800
a196,Brunello Trattoria,italian,pizza,6001 Washington Blvd,Culver City,90232,3102803856,2,4,526,1130,1500,1700,2100,1130,1500,1700,2100,1130,1500,1700,2100,1130,1500
a197,JR's Barbeque,barbeque,,3055 La Cienega Blvd,Culver City,90232,3108376838,2,3.5,498,1100,2100,1100,2100,1100,2100,1100,2100,1100,2200,1100,2200,1100,1800
a198,CJ's Cafe,mexican,soul food,5501 W Pico Blvd,Los Angeles,90019,3239363216,1,4,469,630,1800,630,1800,630,1800,630,1800,630,1800,630,1800,700,1700
a199,Ondal 2,korean,seafood,4566 W Washington Blvd,Los Angeles,90016,3239333228,2,4,392,1600,2200,1600,2200,1600,2200,1600,2200,1600,2200,1600,2200,1600,2200
a200,JNJ Burger  & BBQ,barbeque,burgers,5754 W Adams Blvd,Los Angeles,90016,3239345390,1,4,411,1000,1830,1000,1830,1000,1830,1000,1830,1000,1930,1000,1930,,
a201,Delicious Pizza,pizza,,5419 W Adams Blvd,Los Angeles,90016,3234243014,2,4,366,1100,2300,1100,2300,1100,2300,1100,2300,1100,2400,1000,2300,1000,2300
a202,E K Valley Restaurant,mexican,,6121 Washington Blvd,Culver City,90232,3108386839,2,4.5,334,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,,
a203,Lucy's Drive In,fast food,mexican,1373 S La Brea Ave,Los Angeles,90019,3239384337,1,3,325,900,900,900,900,900,900,900,900,900,900,900,900,900,900
a204,PIPS On La Brea,jazz & blues,breakfast & brunch,1356 S La Brea Ave,Los Angeles,90019,3239547477,2,4,353,1700,2300,1700,2400,1700,2400,1700,100,1400,100,1100,1400,1700,2200
a205,My Two Cents,southern,seafood,5583 W Pico Blvd,Los Angeles,90019,3238799881,2,4.5,309,1200,2100,1200,2100,1200,2100,1200,2200,1200,2200,1100,1600,,
a206,Oki's Dog,hot dogs,burgers,4601 W Pico Blvd,Los Angeles,90019,3239384369,1,4,251,900,2200,900,2200,900,2200,900,2200,900,2230,900,2230,900,2200
a207,PizzaRev,pizza,,4550 W Pico Blvd,Los Angeles,90019,3235499090,1,4,258,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
a208,El Rio Bravo Restaurant,mexican,,5853 W Washington Blvd,Culver City,90232,3239389858,2,4,252,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
a209,Tacos El Compita,street vendors,mexican,4477 W Pico Blvd,Los Angeles,90019,3239350490,1,4,238,900,2130,900,2200,900,2200,900,2200,900,2300,900,2300,900,2200
a210,Industry Cafe & Jazz,ethiopian,jazz & blues,6039 Washington Blvd,Culver City,90232,3102026633,2,4,255,1100,1500,1700,2230,1100,1500,1700,2230,1100,1500,1700,2230,1100,1500
a211,Wi Jammin Carribean Restaurant,caribbean,,5103 W Pico Blvd,Los Angeles,90019,3239659809,2,3,213,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1100,1900
a212,Olga's Naturally,mexican,vegan,3560 S La Cienega Blvd,Los Angeles,90016,3239650269,1,4,187,900,1930,900,1930,900,1930,900,1930,900,1930,1100,1700,,
a213,Simplydlicious,sandwiches,cajun/creole,4641 W Washington Blvd,Los Angeles,90016,5623266863,2,3.5,199,800,2130,800,2130,800,2130,800,2300,800,2300,800,1800,,
a214,Ta Bom Truck,brazilian,food trucks,,Los Angeles,90019,3239027591,1,4,174,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,,
a215,Alta California Fonda,mexican,,5303 W Pico Blvd,Los Angeles,90019,3235911095,2,4,184,1100,2000,930,2100,930,2100,930,2100,930,2100,900,2100,900,1600
a216,Brownstone Bistro,american (new),bars,5047 W Pico Blvd,Los Angeles,90019,3239659400,2,4,190,1600,2200,1600,2200,1600,2200,1600,2300,1600,2300,1100,1600,,
a217,Breakaway Bakery,bakeries,gluten-free,5264 W Pico Blvd,Los Angeles,90019,3109689380,1,4,170,800,1700,1000,1700,1000,1700,800,1700,800,1500,800,1500,,
a218,Con Sabor Restaurant,latin american,,5105 Venice Blvd,Los Angeles,90019,3239360231,1,4,168,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
a219,Stevie's Creole Cafe,cajun/creole,,5545 W Pico Blvd,Los Angeles,90019,3234132494,2,4,192,1100,2100,1100,2100,1100,2100,1100,2100,1100,2200,1100,2200,1100,2100
a220,Wings World,delis,chicken wings,5109 Venice Blvd,Los Angeles,90019,3239319202,2,4,149,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,1200,1800
a221,Con Sabor A Peru,peruvian,breakfast & brunch,5163 Venice Blvd,Los Angeles,90019,3239364444,2,4,156,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,900,1900,900,1900
a222,Casa Chocolate Cafe,cafes,,5450 W Pico Blvd,Los Angeles,90019,3235910237,2,4.5,146,700,1600,700,1600,700,1600,700,1600,700,1600,700,1600,700,1600
a223,Normandie Bakery,bakeries,french,3022 S Cochran Ave,Los Angeles,90016,3239395528,2,3.5,147,700,1700,700,1700,700,1700,700,1700,700,1700,700,1600,830,1500
a224,Wingstop,chicken wings,,4725 Venice Blvd,Los Angeles,90019,3236349460,2,3.5,131,1030,2400,1030,2400,1030,2400,1030,2400,1030,2400,1030,2400,1030,2400
a225,Pita Café,mediterranean,salad,1976 South La Cienega Blvd,Los Angeles,90034,3108760253,2,4.5,118,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
a226,Revolutionario: North African Tacos,african,mexican,1436 W Jefferson Blvd,Los Angeles,90007,4242233526,1,4.5,416,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,,,,
a227,Blu Elefant Cafe,coffee & tea,sandwiches,2024 W Washington Blvd,Los Angeles,90018,3236410466,1,4,305,630,2300,630,2100,630,2100,630,2100,630,2100,630,2100,630,2100
a228,Bento Man,japanese,,1500 S Western Ave,Los Angeles,90006,3237335316,1,4,212,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,,
a229,China Wok,chinese,,1527 Crenshaw Blvd,Los Angeles,90019,3239548486,2,2.5,236,1600,300,1600,300,1600,300,1600,300,1600,300,1600,300,1600,300
a230,Palm Grove Ethiopian Restaurant,ethiopian,,1905 S Western Ave,Los Angeles,90018,3237300994,1,4.5,199,1100,2200,1100,2200,1100,2200,1100,2200,800,2200,830,2200,,
a231,Himalayan House,indian,himalayan/nepalese,1277 W Jefferson Blvd,Los Angeles,90007,3237669775,2,4.5,215,1130,1500,1700,2215,1130,1500,1700,2215,1130,1500,1700,2215,1130,1500
a232,Taco Chabelita,mexican,,2001 S Western Ave,Los Angeles,90018,3237340211,1,3,178,,,,,,,,,,,,,,
a233,Orange Door Sushi,sushi bars,,1666 W Adams Blvd,Los Angeles,90007,3237300133,2,3.5,171,,,,,,,,,,,,,,
a234,Pizza Della Nonna,italian,pizza,1570 Western Ave,Los Angeles,90006,3237665382,2,4,153,1200,200,1200,200,1200,200,1200,200,1200,200,1200,200,1200,200
a235,House of Curry,indian,halal,1888 S Western Ave,Los Angeles,90006,3237322222,2,4.5,153,1100,2200,1100,2200,1100,2200,1100,2200,1100,2230,1100,2230,1100,2230
a236,Paseo San Miguel,spanish,salvadoran,1560 W Martin Luther King Jr Blvd,Los Angeles,90062,3232940201,1,4,127,900,2200,900,2200,900,2200,900,2200,800,2300,800,2300,800,2200
a237,Jesse's Camarones Restaurant,seafood,,1479 W Adams Blvd,Los Angeles,90007,3237356399,1,4.5,106,1000,1800,1000,1800,1000,1800,1000,1800,1000,1900,1000,1900,1000,1800
a238,Gringo's Fish Tacos & Mariscos,seafood,mexican,4209 W Washington Blvd,Los Angeles,90016,3237373977,2,3,116,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
a239,Natraliart Jamaican Restaurant & Market,grocery,caribbean,3426 W Washington Blvd,Los Angeles,90018,3237379277,2,4,107,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,,,,
a240,Pamore Pizza,pizza,barbeque,2190 W Washington Blvd,Los Angeles,90018,3237668868,1,4,101,1000,2200,1000,2200,1000,2200,1000,2200,1000,2300,1000,2300,1000,2200
a241,Hamburger Dan's 4,burgers,breakfast & brunch,3764 S Normandie Ave,Los Angeles,90007,3237371522,1,4.5,126,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,1700
a242,La Flor Blanca Restaurant,salvadoran,spanish,1279 W Jefferson Blvd,Los Angeles,90007,3237351802,1,3.5,92,930,2100,930,2100,930,2100,930,2100,930,2130,930,2130,930,2130
a243,2 For 1 Pizza,pizza,italian,1905 S Western Ave,Los Angeles,90018,3237372911,1,4,93,1000,2230,1000,2230,1000,2230,1000,2230,1000,2330,1000,2330,1000,2230
a244,Father's Office,american (new),burgers,3229 Helms Ave,Los Angeles,90034,3107362224,2,3.5,5693,1700,100,1700,100,1700,100,1700,100,1200,200,1200,200,1200,2400
a245,Blu Jam Café,american (new),breakfast & brunch,7371 Melrose Ave,Los Angeles,90046,3239519191,2,4,4140,800,1500,800,1500,800,1500,800,1500,800,1500,800,1600,800,1600
a246,The Stinking Rose,italian,american (new),55 N La Cienega Blvd,Beverly Hills,90211,3106527673,2,4,3580,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
a247,The Bazaar by José Andrés,spanish,venues & event spaces,465 South La Cienega Blvd,Beverly Hills,90048,3102465555,4,4,3463,1800,2200,1800,2200,1800,2200,1800,2300,1800,2300,1730,2300,1800,2200
a248,Fogo de Chão Brazilian Steakhouse,steakhouses,brazilian,133 N La Cienega Blvd,Beverly Hills,90211,3102897755,4,4,3401,1130,1400,1700,2200,1130,1400,1700,2200,1130,1400,1700,2200,1130,1400
a249,"Lawry's The Prime Rib, Beverly Hills",steakhouses,american (traditional),100 N La Cienega Blvd,Beverly Hills,90211,3106522827,3,4,3268,1700,2100,1700,2100,1700,2100,1700,2100,1700,2200,1600,2200,1500,2100
a250,Animal,american (new),breakfast & brunch,435 N Fairfax Ave,Los Angeles,90036,3237829225,3,4,3110,1800,2200,1800,2200,1800,2200,1800,2200,1800,2300,1030,1430,1800,2300
a251,Canter's Deli,bakeries,delis,419 N Fairfax Ave,Los Angeles,90036,3236512030,2,3.5,3088,600,600,600,600,600,600,600,600,600,600,600,600,600,600
a252,Gracias Madre,mexican,vegan,8905 Melrose Ave,West Hollywood,90069,3239782170,2,4,2996,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1000,2300,1000,2300
a253,Urth Caffé- Melrose,cafes,organic stores,8565 Melrose Ave,West Hollywood,90069,3106590628,2,4,2446,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
a254,Sur Restaurant & Lounge,american (new),mediterranean,606 N Robertson Blvd,West Hollywood,90069,3102892824,3,3.5,2652,1700,30,1700,30,1700,30,1700,100,1700,130,1100,1500,1700,130
a255,Fig & Olive Melrose Place,mediterranean,french,8490 Melrose Pl,West Hollywood,90069,3103609100,3,4,2146,1130,2200,1130,2230,1130,2230,1130,2230,1130,2300,1130,2300,1100,2200
a256,Taste on Melrose,american (new),breakfast & brunch,8454 Melrose Ave,West Hollywood,90069,3238526888,2,4,2096,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1000,2300,1000,2200
a257,Joan's on Third,breakfast & brunch,cafes,8350 W 3rd St,Los Angeles,90048,3236552285,2,4,1989,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,1900
a258,Bao Dim Sum House,dim sum,bars,8256 Beverly Blvd,Los Angeles,90048,3236556556,2,4,2038,1100,2200,1100,2200,1100,2200,1100,2200,1100,2230,1100,2230,1030,2130
a259,AOC,wine bars,tapas bars,8700 W 3rd St,Los Angeles,90048,3108599859,3,4,1971,1130,2200,1130,2300,1130,2300,1130,2300,1130,2300,1000,2300,1000,2200
a260,The Abbey Food & Bar,american (new),sandwiches,696 N Robertson Blvd,West Hollywood,90069,3102898410,2,3.5,1918,1100,200,1100,200,1100,200,1100,200,1000,200,900,200,900,200
a261,The Little Door,cocktail bars,american (new),8164 W 3rd St,Los Angeles,90048,3239511210,3,4,1780,1800,2400,1800,2400,1800,30,1800,30,1800,130,1800,130,1800,2400
a262,Lala's Argentine Grill,latin american,seafood,7229 Melrose Ave,Los Angeles,90046,3239346838,2,4,1720,1100,2300,1100,2300,1100,2300,1100,2300,1100,2400,1100,2400,1100,2300
a263,Little Next Door,french,american (new),8142 W 3rd St,Los Angeles,90048,3239511010,2,4,1667,1130,2200,1130,2200,1130,2200,1130,2300,900,2300,900,2200,,
a264,Komodo,asian fusion,indonesian,8809 W Pico Blvd,Los Angeles,90035,3102465153,2,4.5,1674,1100,2100,1100,2100,1100,2100,1100,2100,1100,2200,1100,2200,1100,2100
a265,Toast Bakery Cafe,american (new),breakfast & brunch,8221 W 3rd St,Los Angeles,90048,3236555018,2,3.5,1547,730,1800,730,1800,730,1800,730,1800,730,1800,730,1800,730,1800
a266,Osteria La Buca,italian,pizza,5210 Melrose Ave,Los Angeles,90038,3234621900,2,4,1546,1130,1430,1800,2230,1130,1430,1800,2230,1130,1430,1800,2230,1130,1430
a267,Sqirl,coffee & tea,cafes,720 N Virgil Ave,Los Angeles,90029,3232848147,2,4,1466,630,1600,630,1600,630,1600,630,1600,630,1600,800,1600,800,1600
a268,Osteria Mamma,italian,wine bars,5732 Melrose Ave,Los Angeles,90038,3232847060,2,4,1266,1130,2230,1130,2230,1130,2230,1130,2230,1130,2300,1130,2300,1700,2200
a269,Villains Tavern,bars,american (traditional),1356 Palmetto St,Los Angeles,90013,2136130766,2,4,1102,1730,200,1730,200,1730,200,1730,200,1730,200,,,,
a270,Birdies,chicken shop,donuts,314 W Olympic Blvd,Los Angeles,90015,2135365720,2,4,1067,700,2130,700,2130,700,2130,700,2130,700,2400,2400,2400,2400,2000
a271,The Stocking Frame,american (new),cocktail bars,911 S Hill St,Los Angeles,90015,2134880373,2,4,940,1100,2300,1100,2300,1100,2300,1100,2300,1100,30,1100,30,1100,2100
a272,Fisherman's Outlet,seafood markets,seafood,529 S Central Ave,Los Angeles,90013,2136277231,2,4,941,1000,1530,1000,1530,1000,1530,1000,1530,1000,1530,1000,1530,,
a273,Yxta Cocina Mexicana,mexican,cocktail bars,601 S Central Ave,Los Angeles,90021,2135965579,2,4,890,1130,2100,1130,2100,1130,2200,1130,2200,1130,2200,1600,2200,,
a274,Preux & Proper,bars,cajun/creole,840 S Spring St,Los Angeles,90014,2138960090,2,4,873,1600,2200,1600,2200,1600,2200,1600,2200,1600,2300,1600,2300,1200,2100
a275,Pizzanista!,pizza,,2019 E 7th St,Los Angeles,90021,2136271430,1,4,851,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400,1100,2200,,
a276,Terroni Downtown,italian,wine bars,802 S Spring St,Los Angeles,90015,2132217234,2,3.5,769,1100,2230,1100,2300,1100,2300,1100,2300,1100,2400,1000,2400,1000,2230
a277,Little Bear,gastropubs,belgian,1855 Industrial St,Los Angeles,90021,2136228100,2,3.5,695,1130,200,1130,200,1130,200,1130,200,1130,200,1000,200,1000,200
