_id,id_a,id_b,name_a,name_b,city,zipcode,address,phone,category_1,category_2,category_3,category_4,price_a,rating_a,review_count_a,price_b,rating_b,review_count_b,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
6428,a161,b211,Shojin Downtown,Shojin Organic and Natural,Los Angeles,90013.0,333 S Alameda St,2136170305.0,Japanese,Asian,japanese,vegan,2.0,4.5,1517,2.5,4.5,97,1730.0,2230.0,1730.0,2230.0,1730.0,2230.0,1730.0,2230.0,1730.0,2230.0,1200.0,1500.0,1700.0,2230.0
6539,a166,b2364,Honda Ya Izakaya,Izakaya Honda Ya,Los Angeles,90013.0,333 S Alameda St,2136251184.0,Japanese,Asian,izakaya,soup,2.0,3.5,1311,2.5,4.0,15,1730.0,30.0,1730.0,30.0,1730.0,30.0,1730.0,30.0,1730.0,30.0,1730.0,30.0,1700.0,2330.0
6561,a172,b330,Zinc Cafe & Market,Zinc Cafe Market & Bar,Los Angeles,90013.0,580 Mateo St,3238255381.0,American,Cafe,breakfast & brunch,cocktail bars,2.0,4.0,1287,2.5,4.5,70,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2400.0,800.0,2400.0,800.0,2400.0,800.0,2200.0
6629,a174,b359,Guisados DTLA,Guisados Dtla,Los Angeles,90013.0,541 S Spring St,2136277656.0,Mexican,Fast Food,mexican,,1.0,4.5,1264,1.0,4.5,51,900.0,2300.0,900.0,2300.0,900.0,2300.0,900.0,2300.0,900.0,130.0,900.0,130.0,900.0,2100.0
6722,a184,b1335,Manna Korean BBQ,Manna Korean BBQ,Los Angeles,90013.0,333 S Alameda St,2136170306.0,Barbecue,Asian,korean,barbeque,2.0,3.5,1076,2.5,4.0,42,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,30.0,1100.0,100.0,1100.0,100.0,1100.0,30.0
6775,a186,b890,Blossom Restaurant,Blossom Restaurant,Los Angeles,90013.0,426 S Main St,2136231973.0,Asian,Vietnamese,vietnamese,,2.0,3.5,1025,2.5,4.0,50,1130.0,1430.0,1800.0,2130.0,1130.0,1430.0,1800.0,2130.0,1130.0,1430.0,1800.0,2130.0,1130.0,1430.0
6821,a188,b49,The Factory Kitchen,The Factory Kitchen,Los Angeles,90013.0,1300 Factory Pl,2139966000.0,Italian,Vegetarian Friendly,italian,,3.0,4.0,1065,2.5,4.5,202,1130.0,1430.0,1730.0,2200.0,1130.0,1430.0,1730.0,2200.0,1130.0,1430.0,1730.0,2200.0,1130.0,1430.0
6966,a272,b666,Fisherman's Outlet,Fisherman's Outlet Restaurant and Market,Los Angeles,90013.0,529 S Central Ave,2136277231.0,American,Seafood,seafood markets,seafood,2.0,4.0,941,2.5,4.5,41,1000.0,1530.0,1000.0,1530.0,1000.0,1530.0,1000.0,1530.0,1000.0,1530.0,1000.0,1530.0,1000.0,1530.0
7153,a55,b79,Pizzeria Mozza,Pizzeria Mozza,Los Angeles,90036.0,641 N Highland Ave,3232970101.0,Italian,Pizza,pizza,,2.0,4.0,3763,2.5,4.0,623,1200.0,2400.0,1200.0,2400.0,1200.0,2400.0,1200.0,2400.0,1200.0,2400.0,1200.0,2400.0,1200.0,2400.0
7246,a57,b23,République,Republique,Los Angeles,90036.0,624 S La Brea Ave,3103626115.0,French,American,french,breakfast & brunch,2.0,4.0,3537,2.5,4.5,397,800.0,1500.0,1730.0,2200.0,800.0,1500.0,1730.0,2200.0,800.0,1500.0,1730.0,2200.0,800.0,1500.0
7342,a58,b22,Genwa Korean BBQ,Genwa,Los Angeles,90036.0,5115 Wilshire Blvd,3235490760.0,Barbecue,Asian,korean,barbeque,2.0,4.5,2490,2.5,4.5,158,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1200.0,2200.0,1200.0,2200.0
7441,a250,b55,Animal,Animal,Los Angeles,90036.0,435 N Fairfax Ave,3237829225.0,American,,american (new),breakfast & brunch,3.0,4.0,3110,4.0,4.5,259,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2300.0,1030.0,1430.0,1800.0,2300.0
7542,a251,b87,Canter's Deli,Canter's Deli,Los Angeles,90036.0,419 N Fairfax Ave,3236512030.0,American,Vegetarian Friendly,bakeries,delis,2.0,3.5,3088,2.5,4.0,638,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
7644,a556,b256,Bludso's Bar & Que,Bludsos,Los Angeles,90036.0,609 N La Brea Ave,3239312583.0,American,Barbecue,barbeque,american (traditional),2.0,4.0,1471,2.5,4.5,90,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0
7738,a615,b179,Maggiano's Little Italy,Maggiano's - Farmers Market,Los Angeles,90036.0,189 The Grove Dr,3239659665.0,Italian,Vegetarian Friendly,italian,bars,2.0,4.0,1498,2.5,4.0,221,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1100.0,2300.0,1030.0,2200.0
7836,a616,b180,Marmalade Cafe - LA,Marmalade Cafe - Farmers Market,Los Angeles,90036.0,6333 W 3rd St,3239540088.0,American,Cafe,american (new),breakfast & brunch,2.0,4.0,1395,2.5,4.0,228,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2200.0,900.0,2200.0,900.0,2100.0
8020,a620,b17,Pampas Grill,Pampas Grill,Los Angeles,90036.0,6333 W 3rd St,3239311928.0,Barbecue,South American,brazilian,,2.0,4.0,1045,1.0,4.5,228,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2100.0,1030.0,2130.0,1030.0,2130.0,1030.0,2030.0
8138,a621,b409,Umami Burger - The Grove,Umami Burger,Los Angeles,90036.0,189 The Grove Dr,3239548626.0,American,,burgers,american (new),2.0,3.5,1091,2.5,4.0,164,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1130.0,2400.0,1130.0,2300.0
8346,a626,b826,Mendocino Farms,Mendocino Farms,Los Angeles,90036.0,175 S Fairfax Ave,3239344261.0,American,Vegetarian Friendly,sandwiches,salad,2.0,4.5,995,1.0,4.5,29,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
8450,a629,b946,Andre's Italian Restaurant,Andre's Italian Restaurant,Los Angeles,90036.0,6332 W 3rd St,3239351246.0,Italian,Pizza,italian,pizza,1.0,4.0,993,1.0,4.5,35,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0
8513,a641,b116,Wood Ranch BBQ & Grill,Wood Ranch BBQ & Grill,Los Angeles,90036.0,189 The Grove Dr,3239376800.0,American,Barbecue,barbeque,burgers,2.0,3.5,825,2.5,4.0,250,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
8634,a645,b721,Loteria Grill,Loteria Grill,Los Angeles,90036.0,6333 W 3rd St,3239302211.0,Mexican,Latin,mexican,,2.0,3.5,683,2.5,4.0,133,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2200.0,900.0,2200.0,900.0,2000.0
8698,a647,b5,Angelini Osteria,Angelini Osteria,Los Angeles,90036.0,7313 Beverly Blvd,3232970070.0,Italian,Vegetarian Friendly,italian,wine bars,3.0,4.5,1513,2.5,4.5,375,1200.0,1430.0,1730.0,2230.0,1200.0,1430.0,1730.0,2230.0,1200.0,1430.0,1730.0,2230.0,1200.0,1430.0
8814,a649,b313,The Golden State,The Golden State,Los Angeles,90036.0,426 N Fairfax Ave,3237828331.0,American,,burgers,sandwiches,2.0,4.0,1374,2.5,4.5,58,1200.0,2100.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2100.0
8907,a651,b261,El Coyote Mexican Cafe,El Coyote,Los Angeles,90036.0,7312 Beverly Blvd,3239392255.0,Mexican,Latin,mexican,,2.0,3.5,1383,2.5,4.0,251,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
9040,a652,b1382,Yuko Kitchen,Yuko Kitchen,Los Angeles,90036.0,5484 Wilshire Blvd,3239334020.0,Japanese,Asian,japanese,,2.0,4.5,1284,1.0,4.0,29,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0
9089,a56,b218,Masa of Echo Park,Masa of Echo Park,Los Angeles,90026.0,1800 W Sunset Blvd,2139891558.0,Italian,Pizza,american (new),pizza,2.0,4.0,3519,2.5,4.5,122,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
9145,a60,b360,Silverlake Ramen,Silver Lake Ramen,Los Angeles,90026.0,2927 W Sunset Blvd,3236608100.0,Japanese,Asian,ramen,sushi bars,2.0,4.0,2459,1.0,4.5,59,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,145.0,1130.0,145.0,1130.0,2300.0
9194,a70,b106,Mohawk Bend,Mohawk Bend,Los Angeles,90026.0,2141 W Sunset Blvd,2134832337.0,American,Vegetarian Friendly,gastropubs,,2.0,4.0,2006,2.5,4.5,128,1130.0,2330.0,1130.0,2330.0,1130.0,2330.0,1130.0,2330.0,1130.0,130.0,930.0,130.0,930.0,2330.0
9246,a78,b64,Guisados,Guisados,Los Angeles,90026.0,1261 W Sunset Blvd,2132507600.0,Mexican,Latin,mexican,,1.0,4.5,1741,1.0,4.5,106,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2200.0,1030.0,2300.0,1030.0,2300.0,900.0,1700.0
9305,a157,b380,Sage Plant Based Bistro and Brewery,Sage Organic Vegan,Los Angeles,90026.0,1700 Sunset Blvd,2139891718.0,American,Vegetarian Friendly,vegan,brewpubs,2.0,4.0,1672,2.5,4.5,100,800.0,2400.0,800.0,2400.0,800.0,2400.0,800.0,2400.0,800.0,100.0,800.0,100.0,800.0,2400.0
9363,a158,b972,The Park's Finest,The Park's Finest,Los Angeles,90026.0,1267 W Temple St,2134812800.0,Filipino,Barbecue,barbeque,filipino,2.0,4.0,1517,2.5,4.0,50,1700.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
9408,a473,b297,Pine & Crane,Pine & Crane,Los Angeles,90026.0,1521 Griffith Park Blvd,3236681128.0,Chinese,Asian,taiwanese,chinese,2.0,4.5,1617,2.5,4.5,66,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,2400.0,2200.0
9465,a475,b405,Cliff's Edge,Cliff's Edge,Los Angeles,90026.0,3626 W Sunset Blvd,3236666116.0,American,Gluten Free Options,breakfast & brunch,american (new),3.0,3.5,1376,2.5,4.0,130,1800.0,2400.0,1800.0,2400.0,1800.0,2400.0,1800.0,2400.0,1800.0,200.0,1100.0,1500.0,1800.0,200.0
9525,a478,b1174,Pho Cafe,Pho Cafe,Los Angeles,90026.0,2841 W Sunset Blvd,2134130888.0,Asian,Vietnamese,vietnamese,,1.0,3.5,1269,1.0,4.0,42,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0
9587,a480,b1444,Flore Vegan Cuisine,flore vegan cuisine,Los Angeles,90026.0,3818 W Sunset Blvd,3239530611.0,Mexican,Vegetarian Friendly,vegan,,2.0,4.0,1025,,4.5,19,1100.0,1600.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1000.0,2200.0,1000.0,2200.0
9645,a481,b1950,Brite Spot,Brite Spot,Los Angeles,90026.0,1918 W Sunset Blvd,2134849800.0,American,Cafe,american (traditional),southern,2.0,3.0,995,1.0,3.5,50,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0
9709,a488,b2447,Local,Local,Los Angeles,90026.0,2943 W Sunset Blvd,3236624740.0,American,Vegetarian Friendly,salad,breakfast & brunch,2.0,4.0,758,2.5,4.0,15,900.0,1500.0,900.0,1500.0,900.0,1500.0,900.0,1500.0,900.0,1500.0,900.0,1500.0,900.0,1500.0
9748,a494,b1702,Forage,Forage,Los Angeles,90026.0,3823 W Sunset Blvd,3236636885.0,Healthy,,american (new),caterers,2.0,4.0,744,2.5,4.5,17,1130.0,1500.0,1730.0,2130.0,1130.0,1500.0,1730.0,2130.0,1130.0,1500.0,1730.0,2130.0,1130.0,1500.0
9784,a498,b548,Millie's Cafe,Millie's,Los Angeles,90026.0,3524 W Sunset Blvd,3236640404.0,American,Cafe,diners,breakfast & brunch,2.0,4.0,766,2.5,4.0,67,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0
9833,a500,b319,Taix French Restaurant,Taix French Country Cuisine,Los Angeles,90026.0,1911 W Sunset Blvd,2134841265.0,French,European,french,lounges,2.0,4.0,708,2.5,4.5,113,1130.0,2200.0,1130.0,2200.0,1130.0,100.0,1130.0,100.0,1130.0,100.0,1200.0,100.0,1200.0,2200.0
9922,a501,b2628,Diablo,Diablo Taco,Los Angeles,90026.0,3129 W Sunset Blvd,3236664666.0,Mexican,American,bars,tacos,2.0,3.5,697,2.5,4.0,14,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1100.0,2300.0,930.0,2200.0
10012,a503,b1522,The Park,The Park,Los Angeles,90026.0,1400 Sunset Blvd,2134829209.0,American,,american (new),,2.0,4.0,680,2.5,4.5,26,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1000.0,1400.0,1730.0,2200.0
10059,a504,b1374,Elf Café,Elf Cafe,Los Angeles,90026.0,2135 W Sunset Blvd,2134846829.0,Mediterranean,Middle Eastern,vegetarian,vegan,2.0,4.5,661,2.5,4.5,40,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0
10215,a508,b1190,Gobi Mongolian BBQ House,Gobi Mongolian BBQ,Los Angeles,90026.0,2827 W Sunset Blvd,2139890711.0,Asian,Vegetarian Friendly,mongolian,barbeque,2.0,4.0,603,2.5,4.5,23,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2200.0,1130.0,2200.0,1130.0,2130.0
10660,a65,b1001,Tatsu Ramen,Tatsu Ramen,Los Angeles,90046.0,7111 Melrose Ave,3237471388.0,Japanese,Asian,ramen,,2.0,4.0,2427,1.0,4.5,38,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,200.0
10727,a245,b10,Blu Jam Café,Blujam Cafe,Los Angeles,90046.0,7371 Melrose Ave,3239519191.0,American,Cafe,american (new),breakfast & brunch,2.0,4.0,4140,2.5,4.5,228,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1600.0,800.0,1600.0
10844,a262,b317,Lala's Argentine Grill,Lala's,Los Angeles,90046.0,7229 Melrose Ave,3239346838.0,Latin,Argentinean,latin american,seafood,2.0,4.0,1720,2.5,4.0,186,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2400.0,1100.0,2400.0,1100.0,2300.0
10936,a399,b18,The Griddle Cafe,The Griddle Cafe,Los Angeles,90046.0,7916 W Sunset Blvd,3238740377.0,American,Cafe,breakfast & brunch,,2.0,4.0,5028,2.5,4.5,1376,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,800.0,1600.0,800.0,1600.0
11043,a409,b61,Bossa Nova on Sunset,Bossa Nova,Los Angeles,90046.0,7181 W Sunset Blvd,3234367999.0,Italian,South American,brazilian,pizza,2.0,3.5,2686,2.5,4.5,419,1100.0,330.0,1100.0,330.0,1100.0,330.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,330.0
11149,a557,b110,El Compadre,El Compadre,Los Angeles,90046.0,7408 W Sunset Blvd,3238747924.0,Mexican,Latin,mexican,cocktail bars,2.0,3.5,1387,2.5,4.5,246,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
11268,a562,b603,The Village Idiot,The Village Idiot,Los Angeles,90046.0,7383 Melrose Ave,3236553331.0,American,,american (new),pubs,2.0,3.5,1135,2.5,4.0,100,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1000.0,200.0,1000.0,200.0
11367,a565,b457,TOI On Sunset,Toi on Sunset,Los Angeles,90046.0,7505 1/2 W Sunset Blvd,3238748062.0,Asian,Thai,thai,,2.0,3.5,1062,2.5,4.0,125,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0,1100.0,400.0
11516,a569,b1606,Chibiscus Asian Cafe,Chibiscus Asian Cafe and restaurant,Los Angeles,90046.0,7361 W Sunset Blvd,3239779877.0,Japanese,Asian,asian fusion,ramen,2.0,4.5,956,2.5,4.5,16,1130.0,1600.0,1700.0,2230.0,1130.0,1600.0,1700.0,2230.0,1130.0,1600.0,1700.0,2230.0,1130.0,1600.0
11591,a572,b931,Jones,Jones,West Hollywood,90046.0,7205 Santa Monica Blvd,3238501726.0,Italian,American,bars,italian,2.0,4.0,923,2.5,4.0,63,1200.0,200.0,1200.0,200.0,1200.0,200.0,1200.0,200.0,1200.0,200.0,1900.0,200.0,1900.0,200.0
11675,a648,b226,Red O,Red O Restaurant,Los Angeles,90046.0,8155 Melrose Ave,3236555009.0,Mexican,Latin,mexican,seafood,3.0,3.5,1444,2.5,4.0,223,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2300.0,1700.0,2300.0,1700.0,2200.0
11772,a654,b93,Crossroads,Crossroads,Los Angeles,90046.0,8284 Melrose Ave,3237829245.0,American,Vegetarian Friendly,vegan,mediterranean,3.0,4.0,1285,4.0,4.5,230,1100.0,1430.0,1700.0,2300.0,1100.0,1430.0,1700.0,2300.0,1100.0,1430.0,1700.0,2300.0,1100.0,1430.0
11878,a937,b172,Connie & Ted's,Connie & Ted's,West Hollywood,90046.0,8171 Santa Monica Blvd,3238482722.0,American,Seafood,seafood,american (traditional),3.0,4.0,1607,2.5,4.0,316,1600.0,2200.0,1600.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1000.0,2300.0,1000.0,2200.0
11983,a960,b174,Laurel Hardware,Laurel Hardware,West Hollywood,90046.0,7984 Santa Monica Blvd,3236566070.0,American,Vegetarian Friendly,american (new),bars,2.0,3.5,1090,2.5,4.5,176,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1500.0,200.0,1100.0,200.0
12164,a1237,b2507,Hamburger Mary's,Hamburger Mary's,West Hollywood,90046.0,8288 Santa Monica Blvd,3236543800.0,American,Vegetarian Friendly,burgers,bars,2.0,3.0,945,2.5,3.5,111,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,200.0,1100.0,200.0,1000.0,100.0
13119,a68,b137,Yard House,Yard House,Los Angeles,90015.0,800 W Olympic Blvd,2137459273.0,American,,bars,vegetarian,2.0,3.5,2120,2.5,4.0,566,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,130.0,1100.0,130.0,1100.0,2400.0
13170,a74,b177,Faith & Flower,Faith and Flower,Los Angeles,90015.0,705 W 9th St,2132390642.0,American,Vegetarian Friendly,american (new),cocktail bars,3.0,4.0,1848,4.0,4.0,171,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0
13232,a82,b714,Tom's Urban - LA Live,Tom's Urban - At L.A. Live,Los Angeles,90015.0,1011 S Figueroa St,2137468667.0,American,,american (new),sports bars,2.0,3.0,1778,2.5,3.5,231,1100.0,30.0,1100.0,30.0,1100.0,30.0,1100.0,30.0,1100.0,200.0,1100.0,200.0,1100.0,2400.0
13279,a167,b681,Wood Spoon,WoodSpoon,Los Angeles,90015.0,107 W 9th St,2136291765.0,South American,,brazilian,,2.0,4.0,1313,2.5,4.5,47,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0
13313,a170,b160,Fleming's Prime Steakhouse & Wine Bar,Fleming's Prime Steakhouse & Wine Bar,Los Angeles,90015.0,800 W Olympic Blvd,2137459911.0,American,Steakhouse,steakhouses,wine bars,3.0,4.0,1354,4.0,4.0,259,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1700.0,2300.0,1700.0,2200.0
13393,a171,b1737,Yojié Japanese Fondue,Yojie Japanese Fondue and Sake Bar,Los Angeles,90015.0,501 W Olympic Blvd,2139888808.0,Japanese,Asian,japanese,fondue,2.0,4.0,1264,2.5,4.5,17,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1130.0,1430.0,1700.0,2300.0,1130.0,2300.0
13435,a270,b1487,Birdies,Birdies,Los Angeles,90015.0,314 W Olympic Blvd,2135365720.0,,,chicken shop,donuts,2.0,4.0,1067,1.0,4.5,14,700.0,2130.0,700.0,2130.0,700.0,2130.0,700.0,2130.0,700.0,2400.0,2400.0,2400.0,2400.0,2000.0
13482,a271,b1449,The Stocking Frame,The Stocking Frame,Los Angeles,90015.0,911 S Hill St,2134880373.0,American,Spanish,american (new),cocktail bars,2.0,4.0,940,2.5,4.0,31,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,30.0,1100.0,30.0,1100.0,2100.0
13573,a280,b1116,Arashi Sushi,Arashi Sushi,Los Angeles,90015.0,1111 S Hope St,2137491900.0,Japanese,Sushi,sushi bars,japanese,2.0,4.0,614,2.5,4.0,40,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0
13604,a281,b245,Broken Spanish,Broken Spanish,Los Angeles,90015.0,1050 S Flower St,2137491460.0,Mexican,Latin,mexican,,3.0,4.0,640,2.5,4.5,92,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2300.0,1730.0,2300.0,1730.0,2200.0
13658,a282,b566,El Cholo,El Cholo,Los Angeles,90015.0,1037 S Flower St,2137467750.0,Mexican,Latin,mexican,,2.0,3.5,593,2.5,4.0,85,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2100.0
13696,a284,b144,The Palm Los Angeles,The Palm Los Angeles,Los Angeles,90015.0,1100 S Flower St,2137634600.0,American,Steakhouse,steakhouses,seafood,3.0,3.5,572,4.0,4.5,201,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1700.0,2300.0,1700.0,2130.0
13828,a291,b2320,BottleRock,BottleRock,Los Angeles,90015.0,1050 S Flower St,2137471100.0,International,,american (new),wine bars,2.0,3.5,391,2.5,4.0,21,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1600.0,2300.0
13874,a292,b1945,King Taco,King Taco,Los Angeles,90015.0,645 E Washington Blvd,2137479915.0,Mexican,Latin,mexican,,1.0,3.5,396,1.0,4.5,15,830.0,2400.0,830.0,2400.0,830.0,2400.0,830.0,2400.0,830.0,300.0,830.0,300.0,830.0,2400.0
14008,a296,b1301,El Compadre,El Compadre,Los Angeles,90015.0,1248 S Figueroa St,2137490025.0,Mexican,,mexican,cocktail bars,2.0,3.5,348,2.5,4.0,32,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,200.0,1100.0,200.0,1100.0,2400.0
14221,a304,b2881,Tacos Mexico,Tacos Mexico,Los Angeles,90015.0,913 S Broadway,2136272399.0,Mexican,Latin,mexican,,1.0,4.0,244,1.0,4.0,13,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
14310,a306,b2369,Shekarchi Restaurant,Shekarchi,Los Angeles,90015.0,914 S Hill St,2138928535.0,,,persian/iranian,middle eastern,2.0,4.0,281,2.5,4.5,10,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,,
14357,a307,b2332,Barcito,Barcito,Los Angeles,90015.0,403 W 12th St,2134151821.0,Latin,Spanish,cocktail bars,gastropubs,2.0,4.0,235,2.5,4.5,13,700.0,2400.0,700.0,2400.0,700.0,2400.0,700.0,2400.0,700.0,100.0,1700.0,100.0,,
14408,a309,b2487,The New Moon,New Moon,Los Angeles,90015.0,102 W 9th St,2136240186.0,Chinese,,chinese,,2.0,4.0,230,2.5,5.0,8,1100.0,1700.0,1100.0,1700.0,1100.0,1700.0,1100.0,1700.0,1100.0,2100.0,1130.0,1530.0,730.0,2030.0
15706,a2164,b2626,Best Girl,Best Girl,Los Angeles,90015.0,927 S Broadway,2132359660.0,,,american (new),,2.0,3.0,36,,4.5,8,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0
16385,a71,b328,Cole's French Dip,"Cole's, Originators of the French Dip Sandwich",Los Angeles,90014.0,118 E 6th St,2136224090.0,American,,bars,sandwiches,2.0,3.5,1981,2.5,4.0,132,1200.0,2400.0,1200.0,2400.0,1200.0,2400.0,1200.0,200.0,1200.0,200.0,1100.0,200.0,1100.0,2400.0
16434,a160,b670,LA Café,LA Cafe,Los Angeles,90014.0,639 S Spring St,2136123000.0,American,Cafe,breakfast & brunch,sandwiches,2.0,4.0,1569,1.0,4.5,49,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
16481,a162,b1229,Poppy + Rose,Poppy & Rose,Los Angeles,90014.0,765 Wall St,2139957799.0,American,Cafe,breakfast & brunch,salad,2.0,4.0,1439,2.5,4.5,28,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,800.0,1500.0
16511,a164,b587,Colori Kitchen,Colori Kitchen,Los Angeles,90014.0,429 W 8th St,2136225950.0,Italian,,italian,,2.0,4.0,1401,2.5,4.5,86,1130.0,1430.0,1130.0,1430.0,1800.0,2100.0,1130.0,1430.0,1800.0,2100.0,1130.0,1430.0,1800.0,2100.0
16587,a183,b552,Umami Burger - Broadway,Umami Burger & Umamicatessen Los Angeles,Los Angeles,90014.0,852 S Broadway,2134138626.0,American,,burgers,american (new),2.0,3.5,1092,2.5,4.0,96,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1130.0,2400.0,1130.0,2300.0
