name,category_1,category_2,address,city,zipcode,phone,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
Karl Strauss Brewing Company,American,,100 Universal City Plaza,Los Angeles,,8187532337.0,2.5,4.0,208,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Umami Burger,American,Vegetarian Friendly,1520 N Cahuenga Blvd,Los Angeles,90028,3234693100.0,2.5,4.0,407,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Bubba Gump Shrimp Co.,American,Seafood,100 Universal City Plaza,Los Angeles,,8187534867.0,2.5,4.0,992,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,1200.0,1100.0,1200.0
Wood Ranch BBQ & Grill,American,Barbecue,189 The Grove Dr,Los Angeles,90036,3239376800.0,2.5,4.0,250,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0
Shake Shack,American,Fast Food,6201 Hollywood Blvd,Los Angeles,90028,3235937763.0,2.5,4.5,74,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
Pann's,American,Delicatessen,6710 La Tijera Blvd,Los Angeles,90045,3237763770.0,2.5,4.5,176,800.0,1600.0,700.0,1500.0,700.0,1500.0,700.0,1500.0,700.0,1500.0,700.0,1500.0,700.0,1500.0
The Cheesecake Factory,American,Vegetarian Friendly,511 Americana Way,Glendale,91210,8185507505.0,2.5,4.0,222,1000.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,1200.0,1100.0,1200.0
Guisados,Mexican,Latin,2100 E Cesar E Chavez Ave,Los Angeles,90033,3232647201.0,1.0,4.5,80,1030.0,1700.0,1030.0,2000.0,2230.0,2000.0,1030.0,2000.0,1030.0,2000.0,1030.0,2000.0,1030.0,2000.0
Union,Italian,Vegetarian Friendly,37 E Union St,Pasadena,91103,6267955841.0,4.0,4.5,141,1500.0,2100.0,,,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2300.0,1700.0,2300.0
Superba Food + Bread,American,Cafe,1900 Lincoln Blvd,Los Angeles,90291,3109075075.0,2.5,4.5,115,700.0,2200.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0
Cafe Pinot,American,Gluten Free Options,700 W 5th St,Los Angeles,90071,2132396500.0,4.0,4.5,185,1630.0,2000.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1700.0,2130.0
Roscoe's House of Chicken & Waffles,American,,1514 N Gower St,Los Angeles,90028,3234667453.0,1.0,4.0,727,800.0,1200.0,830.0,1200.0,830.0,1200.0,830.0,1200.0,830.0,1200.0,830.0,400.0,800.0,400.0
Morton's - The Steakhouse,American,Steakhouse,435 S La Cienega Blvd,Los Angeles,90048,3102461501.0,4.0,4.0,259,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2300.0,1700.0,2300.0
Hard Rock Cafe Hollywood,American,Vegetarian Friendly,100 Universal City Plaza,Los Angeles,,8186227625.0,2.5,4.0,858,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2300.0,1100.0,2300.0
James Beach,American,Gluten Free Options,60 N Venice Blvd,Los Angeles,90291,3108235396.0,2.5,4.5,216,1800.0,2230.0,1800.0,2230.0,1800.0,2230.0,1800.0,2230.0,1800.0,100.0,1800.0,100.0,1800.0,100.0
Matsuhisa,Japanese,Sushi,129 N La Cienega Blvd,Beverly Hills,90211,3106599639.0,4.0,4.5,361,1745.0,2215.0,1745.0,2215.0,1745.0,2215.0,1745.0,2215.0,1745.0,2215.0,1745.0,2215.0,1745.0,2215.0
Blu Jam Cafe,American,Cafe,15045 Ventura Blvd,Los Angeles,91403,8189061955.0,2.5,4.5,159,800.0,1600.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1600.0
Cecconi's,Italian,Vegetarian Friendly,8764 Melrose Ave,Los Angeles,90069,3104322000.0,4.0,4.0,440,800.0,2300.0,800.0,1200.0,800.0,1200.0,800.0,1200.0,800.0,100.0,800.0,100.0,800.0,100.0
Osteria Mozza,Italian,Vegetarian Friendly,6602 Melrose Ave,Los Angeles,90038,3232970100.0,4.0,4.0,598,1700.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2300.0,1700.0,2300.0
The Bar at Hotel Bel-Air,,,701 Stone Canyon Rd,Los Angeles,90077,3104721211.0,4.0,4.5,104,,,,,,,,,,,,,,
Industriel,American,International,609 S Grand Ave,Los Angeles,90017,2134888020.0,2.5,4.5,162,1000.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1000.0,2300.0
Fogo de Chao Brazilian Steakhouse,Steakhouse,Latin,133 N La Cienega Blvd,Beverly Hills,90211,3102897755.0,4.0,4.5,488,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0,1130.0,1400.0,1130.0,2230.0
TART,American,Vegetarian Friendly,Farmer's Daughter,Los Angeles,,3235562608.0,2.5,4.0,192,1700.0,2100.0,1700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,1500.0,1700.0,2300.0
Urth Caffe,Cafe,Healthy,8565 Melrose Ave,West Hollywood,90069,3106590628.0,2.5,4.5,533,600.0,2300.0,600.0,2300.0,600.0,2300.0,600.0,2300.0,600.0,2300.0,600.0,1200.0,600.0,1200.0
Yard House,American,,800 W Olympic Blvd,Los Angeles,90015,2137459273.0,2.5,4.0,566,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,100.0,1100.0,100.0
The Original Pantry,American,,877 S Figueroa St,Los Angeles,90017,2139729279.0,1.0,4.0,749,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
IHOP,American,,7006 W Sunset Blvd,Los Angeles,90028,3234668370.0,1.0,4.0,232,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
Roscoe's House of Chicken & Waffles,American,,5006 W Pico Blvd,Los Angeles,90019,3239344405.0,1.0,4.0,230,800.0,1200.0,800.0,1200.0,800.0,1200.0,800.0,1200.0,800.0,1200.0,800.0,200.0,800.0,200.0
Sushi Katsu-ya,Japanese,Sushi,11680 Ventura Blvd,Los Angeles,91604,8189856976.0,2.5,4.5,136,1700.0,2130.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2230.0,2400.0,2230.0
Lawry's the Prime Rib,American,Steakhouse,100 N La Cienega Blvd,Beverly Hills,90211,3106522827.0,4.0,4.5,649,1600.0,2130.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1630.0,2300.0
Napa Valley Grille,American,Seafood,1100 Glendon Ave,Los Angeles,90024,3108243322.0,2.5,4.0,242,1100.0,2300.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1100.0,1200.0
The Palm Los Angeles,American,Steakhouse,1100 S Flower St,Los Angeles,90015,2137634600.0,4.0,4.5,201,1700.0,2130.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1700.0,2300.0
Carney's,American,Fast Food,8351 W Sunset Blvd,West Hollywood,90069,3236548300.0,1.0,4.5,424,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,300.0,1100.0,300.0
Swingers,American,Vegetarian Friendly,8020 Beverly Blvd,Los Angeles,90048,3236535858.0,2.5,4.0,240,630.0,400.0,630.0,400.0,630.0,200.0,630.0,400.0,630.0,400.0,630.0,400.0,630.0,400.0
Rex's Cafe,American,Cafe,2136 S Pacific Ave,Los Angeles,90731,3105197190.0,2.5,4.5,71,700.0,230.0,700.0,230.0,700.0,230.0,700.0,230.0,700.0,230.0,700.0,230.0,700.0,230.0
JW's Steakhouse,American,Steakhouse,5855 W Century Blvd,Los Angeles,90045,3106415700.0,4.0,4.5,139,1700.0,2100.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0
Hugo's,American,Fusion,12851 Riverside Dr,Los Angeles,91607,8187618985.0,2.5,4.0,170,800.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2200.0,800.0,2200.0
Lucques,American,Vegetarian Friendly,8474 Melrose Ave,West Hollywood,90069,3236556277.0,4.0,4.5,302,1700.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,2400.0,1430.0,2400.0,1430.0
El Cholo Restaurant,Mexican,Latin,1121 S Western Ave,Los Angeles,90006,3237342773.0,2.5,4.0,276,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
The Tower Bar,American,Vegetarian Friendly,8358 W Sunset Blvd,West Hollywood,90069,3238486677.0,4.0,4.5,234,900.0,1200.0,900.0,1200.0,900.0,1200.0,900.0,1200.0,900.0,1200.0,900.0,1200.0,900.0,1200.0
Yamashiro,Japanese,Sushi,1999 N Sycamore Ave,Los Angeles,90068,3234665125.0,4.0,4.0,732,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,1200.0,1700.0,1200.0
Rose Cafe Restaurant,American,Cafe,220 Rose Ave,Los Angeles,90291,3103990711.0,2.5,4.0,367,800.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2300.0,800.0,2300.0
Hard Rock Cafe,American,Vegetarian Friendly,6801 Hollywood Blvd,Los Angeles,90028,3234647625.0,2.5,4.0,2127,1100.0,1200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,,,1100.0,1200.0
Mel's Drive-In,American,Vegetarian Friendly,1650 N Highland Ave,Los Angeles,90028,3234652111.0,2.5,4.0,793,700.0,300.0,700.0,300.0,700.0,300.0,700.0,300.0,700.0,300.0,,,,
101 Coffee Shop,American,Cafe,6145 Franklin Ave,Los Angeles,90028,3234671175.0,2.5,4.0,309,700.0,300.0,700.0,300.0,700.0,300.0,700.0,300.0,700.0,300.0,700.0,300.0,700.0,300.0
California Pizza Kitchen,Italian,American,Lax,Los Angeles,90028,3234602080.0,2.5,4.0,441,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0
Figtree's Cafe,American,Cafe,429 Ocean Front Walk,Los Angeles,90291,3103924937.0,2.5,4.0,288,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0,800.0,1900.0
Fleming's Prime Steakhouse & Wine Bar,American,Steakhouse,800 W Olympic Blvd,Los Angeles,90015,2137459911.0,4.0,4.0,259,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2300.0,1700.0,2300.0
Son of a Gun,American,Seafood,8370 W 3rd St,Los Angeles,90048,3237829033.0,2.5,4.5,170,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1800.0,2300.0,1130.0,1430.0,1800.0,100.0
Hae Jang Chon Korean BBQ Restaurant,Barbecue,Asian,3821 W 6th St,Los Angeles,90020,2133898777.0,2.5,4.5,78,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
Little Next Door,Mediterranean,French,8142 W 3rd St,Los Angeles,90048,3239511010.0,2.5,4.5,195,900.0,2200.0,,,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,900.0,2300.0
Calle Tacos,Mexican,Latin,6508 Hollywood Blvd,Los Angeles,90028,3234659100.0,1.0,4.5,96,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,400.0,1100.0,400.0,1100.0,400.0
The Cafe,American,Cafe,1200 Getty Center Dr,Los Angeles,90049,3104407300.0,2.5,4.0,144,1100.0,1500.0,,,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0
Damon's Steak House,American,Steakhouse,317 N Brand Blvd,Glendale,91203,8185071510.0,2.5,4.0,188,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Nobu West Hollywood,Japanese,Seafood,903 N La Cienega Blvd,West Hollywood,90069,3106575711.0,4.0,4.5,429,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,530.0,2300.0,530.0,2300.0
Happy Diner,American,Vegetarian Friendly,617 S Centre St,Los Angeles,90731,3102410917.0,1.0,4.5,63,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0
Daily Grill on Century,American,Vegetarian Friendly,5400 W Century Blvd,Los Angeles,90045,3106650149.0,2.5,4.0,333,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2300.0,600.0,2300.0
Jacks N Joe,American,International,2498 S Figueroa St,Los Angeles,90007,2137484565.0,2.5,4.5,87,800.0,1630.0,700.0,1430.0,700.0,1430.0,700.0,1430.0,700.0,1430.0,700.0,1430.0,800.0,1630.0
Tommy's Original Hamburger,American,Fast Food,2575 Beverly Blvd,Los Angeles,90057,2133899060.0,1.0,4.5,167,,,,,,,,,,,,,,
Connie & Ted's,American,Seafood,8171 Santa Monica Blvd,West Hollywood,90046,3238482722.0,2.5,4.0,316,1000.0,2200.0,1600.0,2200.0,1600.0,2200.0,2330.0,2200.0,2330.0,2300.0,,,1000.0,2300.0
Saddle Ranch Chop House,American,Steakhouse,8371 W Sunset Blvd,West Hollywood,90069,3236562007.0,2.5,4.5,1439,900.0,300.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,900.0,300.0
Laurel Hardware,American,Vegetarian Friendly,7984 Santa Monica Blvd,West Hollywood,90046,3236566070.0,2.5,4.5,176,1100.0,1600.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1100.0,1600.0
Si Laa Thai,Asian,Thai,1128 S Robertson Blvd,Los Angeles,90035,3108587738.0,2.5,5.0,60,1700.0,2200.0,1700.0,2200.0,,,,,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0
Umami Burger,American,,4655 Hollywood Blvd,Los Angeles,90027,3236693922.0,2.5,4.5,108,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,1200.0,1130.0,1200.0
Faith and Flower,American,Vegetarian Friendly,705 W 9th St,Los Angeles,90015,2132390642.0,4.0,4.0,171,1000.0,1500.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1700.0,1200.0
Home Restaurant,American,Vegetarian Friendly,1760 Hillhurst Ave,Los Angeles,90027,3236690211.0,2.5,4.0,159,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2300.0,900.0,2300.0
Maggiano's - Farmers Market,Italian,Vegetarian Friendly,189 The Grove Dr,Los Angeles,90036,3239659665.0,2.5,4.0,221,1030.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1100.0,2300.0
Marmalade Cafe - Farmers Market,American,Cafe,6333 W 3rd St,Los Angeles,90036,3239540088.0,2.5,4.0,228,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2200.0,900.0,2200.0
Gjelina,American,Pizza,1429 Abbot Kinney Blvd,Los Angeles,90291,3104501429.0,2.5,4.0,979,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1130.0,1500.0,1730.0,2230.0
Plan Check Kitchen & Bar,American,,1800 Sawtelle Blvd,Los Angeles,90025,3102886500.0,2.5,4.5,130,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,1200.0,1130.0,1200.0
Catch LA,American,Seafood,8715 Melrose Ave,Los Angeles,90069,3233476060.0,2.5,4.5,180,1100.0,1200.0,1700.0,1200.0,1700.0,1200.0,1700.0,1200.0,1700.0,1200.0,1700.0,1200.0,1100.0,1200.0
Slater's 50/50,American,,61 N Raymond Ave,Pasadena,91103,6267659700.0,2.5,4.0,240,930.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,1200.0,1100.0,1200.0
Golden Road Brewing,American,,5410 W San Fernando Rd,Glendale,90039,2133734677.0,2.5,4.0,162,1000.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1000.0,200.0
Johnny Rockets,American,Fast Food,6801 Hollywood Blvd Ste 325,Los Angeles,90028,3234654456.0,1.0,4.0,879,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2300.0,800.0,2300.0
Pig 'N' Whistle,American,,6714 Hollywood Blvd,Los Angeles,90028,3234630000.0,2.5,4.0,334,2400.0,2330.0,2400.0,2330.0,2400.0,2330.0,2400.0,200.0,2400.0,200.0,2400.0,200.0,2400.0,200.0
Guelaguetza,Mexican,Latin,3014 W Olympic Blvd,Los Angeles,90006,2134270608.0,2.5,4.5,127,800.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,800.0,2300.0
San Pedro Fish Market & Restaurant,American,Seafood,1190 Nagoya Way,Los Angeles,90731,3108324251.0,2.5,4.0,216,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0
Wolfgang Puck at Hotel Bel-Air,American,Gluten Free Options,701 Stone Canyon Rd,Los Angeles,90077,3109091644.0,4.0,4.0,233,1100.0,1200.0,1430.0,1200.0,1430.0,1200.0,1430.0,1200.0,1430.0,1200.0,1430.0,1200.0,1430.0,1200.0
Norah,American,Vegetarian Friendly,8279 Santa Monica Blvd,West Hollywood,90046,3234504211.0,4.0,4.5,82,1800.0,1200.0,1800.0,1200.0,1800.0,1200.0,1800.0,1200.0,1800.0,1200.0,1800.0,1200.0,1800.0,1200.0
Mercado,Mexican,Latin,7910 W 3rd St,Los Angeles,90048,3239440947.0,2.5,4.5,115,1000.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2300.0,1700.0,2300.0,1600.0,2300.0
Jino's Pars,Middle Eastern,Persian,5844 W Manchester Ave,Los Angeles,90045,3106456666.0,2.5,4.5,120,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2230.0,1100.0,2230.0
Roy's Pasadena,Hawaiian,American,641 E Colorado Blvd,Pasadena,91101,6263564066.0,4.0,4.5,275,1600.0,2100.0,1100.0,1430.0,1100.0,1430.0,1100.0,1430.0,1100.0,1430.0,1100.0,1430.0,1700.0,2300.0
Norms,American,Vegetarian Friendly,470 N La Cienega Blvd,Los Angeles,90048,3106578333.0,1.0,4.5,115,,,,,,,,,,,,,,
The Terrace at The Langham,American,Gluten Free Options,1401 S Oak Knoll Ave,Pasadena,91106,6265683900.0,2.5,4.0,260,530.0,2130.0,530.0,1330.0,530.0,1330.0,530.0,1330.0,530.0,1330.0,530.0,2200.0,530.0,2200.0
Miceli's,Italian,Pizza,3655 Cahuenga Blvd W,Los Angeles,90068,3238513344.0,2.5,4.0,156,1700.0,2100.0,1700.0,2100.0,1700.0,2100.0,1700.0,2100.0,1700.0,2100.0,1700.0,2130.0,1700.0,2130.0
Mi Piace,Italian,Vegetarian Friendly,25 E Colorado Blvd,Pasadena,91105,6267953131.0,2.5,4.0,479,800.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,1200.0,800.0,1200.0
Rosa Mexicano - Los Angeles,Mexican,Latin,800 W Olympic Blvd,Los Angeles,90015,2137460001.0,2.5,4.0,268,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2330.0,1130.0,2330.0,1130.0,2330.0
Newport Seafood Restaurant,Chinese,Seafood,518 W Las Tunas Dr,San Gabriel,91776,6262895998.0,2.5,4.5,122,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2200.0,1130.0,2200.0
Il Cielo,Italian,Vegetarian Friendly,9018 Burton Way,Beverly Hills,90211,3102769990.0,4.0,4.5,241,1730.0,2230.0,1730.0,2230.0,1730.0,2230.0,1730.0,2230.0,1730.0,2230.0,1130.0,1445.0,1130.0,1445.0
Greenblatt's,American,Delicatessen,8017 W Sunset Blvd,West Hollywood,90046,3236560606.0,2.5,4.5,138,900.0,300.0,2100.0,200.0,900.0,300.0,900.0,300.0,900.0,300.0,900.0,300.0,900.0,300.0
In-N-Out Burger,American,Fast Food,1210 N Atlantic Blvd,Alhambra,91801,8007861000.0,1.0,4.5,111,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,130.0,1030.0,130.0
Carney's,American,Fast Food,12601 Ventura Blvd,Los Angeles,91604,8187618300.0,1.0,4.0,134,1100.0,1200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,1200.0,1100.0,1200.0
Katana,Japanese,Sushi,8439 W Sunset Blvd,West Hollywood,90069,3236508585.0,4.0,4.5,478,1800.0,2300.0,1800.0,2300.0,1800.0,2330.0,1800.0,2330.0,1800.0,1200.0,1800.0,1200.0,1800.0,1200.0
Border Grill Downtown LA,Mexican,Latin,445 S Figueroa St,Los Angeles,90071,2134865171.0,2.5,4.0,263,1100.0,2100.0,1130.0,2100.0,1130.0,2100.0,1130.0,2100.0,1130.0,2100.0,1130.0,2200.0,1100.0,2200.0
The Sycamore Kitchen,American,Cafe,143 S La Brea Ave,Los Angeles,90036,,2.5,4.5,81,800.0,1700.0,800.0,1700.0,800.0,1700.0,800.0,1700.0,800.0,1700.0,800.0,1700.0,800.0,1700.0
Green Street Restaurant,American,Vegetarian Friendly,146 Shoppers Ln,Pasadena,91101,6265777170.0,2.5,4.0,413,800.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2200.0,630.0,2200.0
Loteria Grill,Mexican,Latin,6627 Hollywood Blvd,Los Angeles,90028,3234652500.0,2.5,4.0,210,900.0,2300.0,900.0,2300.0,900.0,2300.0,900.0,2300.0,900.0,2300.0,900.0,1200.0,900.0,1200.0
Fig & Olive Melrose Place,Mediterranean,European,8490 Melrose Pl,West Hollywood,90069,3103609100.0,4.0,4.0,439,1100.0,1500.0,2400.0,1500.0,2400.0,1500.0,2400.0,1500.0,2400.0,1500.0,2400.0,1500.0,2400.0,1500.0
Shojin Organic and Natural,Japanese,Asian,333 S Alameda St Ste 310,Los Angeles,90013,2136170305.0,2.5,4.5,97,2400.0,2200.0,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,1730.0,2300.0,2400.0,2300.0
Obica Mozzarella Bar - Century City,Italian,Mediterranean,10250 Santa Monica Blvd,Los Angeles,90067,3105562452.0,2.5,4.5,103,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0
Barney's Beanery,American,,8447 Santa Monica Blvd,West Hollywood,90069,3236542287.0,2.5,4.0,254,900.0,300.0,1000.0,200.0,1000.0,200.0,1000.0,200.0,1000.0,200.0,1000.0,200.0,900.0,300.0
Wolfgang Puck Bistro,American,Pizza,100 Universal City Plaza,Los Angeles,,8189859653.0,2.5,4.0,206,1100.0,2300.0,1130.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
Cheebo,American,Italian,7533 W Sunset Blvd,Los Angeles,90046,3238507070.0,2.5,4.5,125,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2230.0,900.0,2230.0
Central Park Restaurant,American,Gluten Free Options,219 S Fair Oaks Ave,Pasadena,91105,6264494499.0,2.5,4.0,104,800.0,2100.0,730.0,2100.0,730.0,2100.0,730.0,2100.0,730.0,2100.0,730.0,2200.0,800.0,2200.0
The District Restaurant,American,Vegetarian Friendly,711 S Hope St,Los Angeles,90017,2136123185.0,2.5,4.5,77,700.0,1200.0,700.0,1200.0,700.0,1200.0,700.0,1200.0,700.0,1200.0,700.0,1200.0,700.0,1200.0
Masa of Echo Park,Italian,Pizza,1800 W Sunset Blvd,Los Angeles,90026,2139891558.0,2.5,4.5,122,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
The Stinking Rose,Italian,American,55 N La Cienega Blvd,Beverly Hills,90211,3106527673.0,2.5,4.0,552,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0
Olive & Thyme,American,Cafe,3821 W Riverside Dr,Los Angeles,91505,8185571560.0,2.5,4.5,135,,,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2100.0,900.0,1500.0
Kreation Kafe,Healthy,Vegetarian Friendly,Abbot Kinney,Los Angeles,,3103147778.0,2.5,4.0,108,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0
Chaya Venice,Japanese,Sushi,110 Navy St,Los Angeles,90291,3103961179.0,2.5,4.0,186,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,1730.0,2200.0,530.0,2200.0,1730.0,2300.0,1730.0,2300.0
Soowon Galbi,Barbecue,Asian,856 S Vermont Ave,Los Angeles,90005,2133659292.0,2.5,4.5,62,2400.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0
Noe Restaurant & Bar,American,Seafood,251 S Olive St,Los Angeles,90012,2133564100.0,4.0,4.0,202,,,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,200.0,1700.0,200.0
Kanpai Sushi Bar and Grill,Japanese,Sushi,8325 Lincoln Blvd,Los Angeles,90045,3103387223.0,2.5,4.5,114,2400.0,100.0,1130.0,100.0,1130.0,100.0,1130.0,100.0,1130.0,100.0,1130.0,100.0,2400.0,100.0
